configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,,,sr3,0.1,0.05,0.01,2,2,1,4.0,4.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,1.1399458963423967,,,
2,35.0,,,sr3,0.1,0.05,0.1,2,2,1,4.0,4.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0005828551948070526,,,
3,35.0,,,sr3,0.1,0.05,1.0,2,2,1,4.0,4.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.000564909540116787,,,
4,35.0,,,sr3,0.1,0.05,10.0,2,2,1,4.0,4.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0005247779190540314,,,
5,35.0,,,sr3,0.1,0.05,0.01,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0005567669868469238,,,
6,35.0,,,sr3,0.1,0.05,0.1,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0005289623513817787,,,
7,35.0,,,sr3,0.1,0.05,1.0,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0004773605614900589,,,
8,35.0,,,sr3,0.1,0.05,10.0,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00043646059930324554,,,
9,35.0,,,sr3,0.1,0.05,0.01,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00042755622416734695,,,
10,35.0,,,sr3,0.1,0.05,0.1,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.000418112613260746,,,
11,35.0,,,sr3,0.1,0.05,1.0,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00039132311940193176,,,
12,35.0,,,sr3,0.1,0.05,10.0,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0003811074420809746,,,
13,35.0,,,sr3,0.1,0.05,0.01,2,2,2,8.0,8.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00037566106766462326,,,
14,35.0,,,sr3,0.1,0.05,0.1,2,2,2,8.0,8.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0003815712407231331,,,
15,35.0,,,sr3,0.1,0.05,1.0,2,2,2,8.0,8.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0004193345084786415,,,
16,35.0,,,sr3,0.1,0.05,10.0,2,2,2,8.0,8.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0004050135612487793,,,
17,35.0,,,sr3,0.1,0.05,0.01,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00044366344809532166,,,
18,35.0,,,sr3,0.1,0.05,0.1,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0004375772550702095,,,
19,35.0,,,sr3,0.1,0.05,1.0,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00042801909148693085,,,
20,35.0,,,sr3,0.1,0.05,10.0,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0003914693370461464,,,
21,35.0,,,sr3,0.1,0.05,0.01,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0004081139340996742,,,
22,35.0,,,sr3,0.1,0.05,0.1,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0003849370405077934,,,
23,35.0,,,sr3,0.1,0.05,1.0,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00038697291165590286,,,
24,35.0,,,sr3,0.1,0.05,10.0,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0004162881523370743,,,
25,35.0,,,sr3,0.1,0.05,0.01,2,2,5,20.0,20.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.00045008212327957153,,,
26,35.0,,,sr3,0.1,0.05,0.1,2,2,5,20.0,20.0,0,0.0,finite_difference,failed,SR3.__init__() got an unexpected keyword argument 'threshold',0,12,,0.0004756636917591095,,,
