configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,1,4.0,4.0,0,0.0,finite_difference,success,,12,12,100.0,1.7156735509634018,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-0.5503665452486858, 233.21259479915258, -239.40642708783943, -4.640341615184935, 11.158355462140326, -5.684639790633061], [0.3983232753844339, 239.47325108736055, -233.2560399853677, 8.830804313248311, -16.519843101887695, 6.86977615960597]]",(x0)' = -0.550 1 +  233.213 x0 + -239.406 x1 + -4.640 x0^2 +  11.158 x0 x1 + -5.685 x1^2 | (x1)' =  0.398 1 +  239.473 x0 + -233.256 x1 +  8.831 x0^2 + -16.520 x0 x1 +  6.870 x1^2
2,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,12,12,100.0,0.13840859197080135,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-0.5368584753082016, 233.48786311660558, -239.6133180718077, -4.7091900136955624, 11.217865256970294, -5.6898076139785765], [0.3932224246829537, 239.67986233419273, -233.53292242618238, 8.719407471743665, -16.27346756845319, 6.750541513821942]]",(x0)' = -0.537 1 +  233.488 x0 + -239.613 x1 + -4.709 x0^2 +  11.218 x0 x1 + -5.690 x1^2 | (x1)' =  0.393 1 +  239.680 x0 + -233.533 x1 +  8.719 x0^2 + -16.273 x0 x1 +  6.751 x1^2
3,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,12,12,100.0,0.27262596040964127,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-0.4301216146500417, 235.85778114811433, -241.34147164609857, -4.952801753065451, 11.036335039216745, -5.39991309812604], [0.3383943129415956, 241.38668783096978, -235.8909921366011, 7.8515225610553925, -14.32777554448953, 5.812659330392811]]",(x0)' = -0.430 1 +  235.858 x0 + -241.341 x1 + -4.953 x0^2 +  11.036 x0 x1 + -5.400 x1^2 | (x1)' =  0.338 1 +  241.387 x0 + -235.891 x1 +  7.852 x0^2 + -14.328 x0 x1 +  5.813 x1^2
4,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,2,8.0,8.0,0,0.0,finite_difference,success,,12,12,100.0,0.11775166355073452,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-0.9997553318569941, 106.04622572221464, -117.54663378210714, -1.648123973633257, 5.7329332729008335, -2.535185326647137], [0.7072306467064716, 117.6515588856262, -106.10903168015018, 4.447538043456951, -8.391661502009827, 2.428873432908061]]",(x0)' = -1.000 1 +  106.046 x0 + -117.547 x1 + -1.648 x0^2 +  5.733 x0 x1 + -2.535 x1^2 | (x1)' =  0.707 1 +  117.652 x0 + -106.109 x1 +  4.448 x0^2 + -8.392 x0 x1 +  2.429 x1^2
5,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,12,12,100.0,0.7023436222225428,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-0.978451924131725, 106.31496595437213, -117.70535082440864, -1.6928353494128912, 5.744068016337896, -2.526316852858561], [0.6986981678553267, 117.80781729583573, -106.37842304762134, 4.409119021303112, -8.283875485717745, 2.386142398030623]]",(x0)' = -0.978 1 +  106.315 x0 + -117.705 x1 + -1.693 x0^2 +  5.744 x0 x1 + -2.526 x1^2 | (x1)' =  0.699 1 +  117.808 x0 + -106.378 x1 +  4.409 x0^2 + -8.284 x0 x1 +  2.386 x1^2
6,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,12,12,100.0,0.13297793455421925,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-0.8015075082269321, 108.6832309759946, -119.00739808576857, -1.9619229718987423, 5.576064053907334, -2.323438952443839], [0.6108955617257149, 119.08090036630215, -108.73616102403291, 4.049308084620738, -7.301301763096892, 2.008020397939812]]",(x0)' = -0.802 1 +  108.683 x0 + -119.007 x1 + -1.962 x0^2 +  5.576 x0 x1 + -2.323 x1^2 | (x1)' =  0.611 1 +  119.081 x0 + -108.736 x1 +  4.049 x0^2 + -7.301 x0 x1 +  2.008 x1^2
7,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,5,20.0,20.0,0,0.0,finite_difference,success,,12,12,100.0,0.12296468950808048,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.1375150914826502, 21.733163528870666, -37.57894511534523, 0.7456634223150631, 1.495090379236915, -0.47577500535613837], [0.28476236827220863, 37.81706221636809, -21.857515396223157, 2.4267339231263283, -3.159627699432168, -0.8799381613182238]]",(x0)' = -1.138 1 +  21.733 x0 + -37.579 x1 +  0.746 x0^2 +  1.495 x0 x1 + -0.476 x1^2 | (x1)' =  0.285 1 +  37.817 x0 + -21.858 x1 +  2.427 x0^2 + -3.160 x0 x1 + -0.880 x1^2
8,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,12,12,100.0,0.1294619757682085,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.1246071751021471, 21.95570982570755, -37.81855979632336, 0.7126723977141598, 1.5341296023669433, -0.4800445463942257], [0.3063860218375176, 38.047283718811705, -22.078439647116053, 2.3917487790427403, -3.1244140611289697, -0.8802339959206659]]",(x0)' = -1.125 1 +  21.956 x0 + -37.819 x1 +  0.713 x0^2 +  1.534 x0 x1 + -0.480 x1^2 | (x1)' =  0.306 1 +  38.047 x0 + -22.078 x1 +  2.392 x0^2 + -3.124 x0 x1 + -0.880 x1^2
9,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,12,12,100.0,0.1342947743833065,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-0.9975446384468643, 24.16066496526789, -39.96091176162064, 0.3961809428027058, 1.824755380456505, -0.48399720306661237], [0.4769997703181566, 40.116468847806075, -24.272066006225632, 2.0622274866915036, -2.754382117310085, -0.8805015175624759]]",(x0)' = -0.998 1 +  24.161 x0 + -39.961 x1 +  0.396 x0^2 +  1.825 x0 x1 + -0.484 x1^2 | (x1)' =  0.477 1 +  40.116 x0 + -24.272 x1 +  2.062 x0^2 + -2.754 x0 x1 + -0.881 x1^2
10,35.0,-0.0007537510658310451,36.85636440218341,0.1,2,4,1,4.0,12.0,0,0.0,finite_difference,success,,60,60,100.0,1.614084791392088,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[-0.23228765537836193, 431.7435887495272, -725.1162809840939, 398.8553189823789, -106.55393567625305, -90.94373892893118, 502.9285931038833, -506.48207139780607, 187.20685234116044, -675.1591500714051, 1338.7631171559906, -494.4065598297375, -657.3663913938104, 483.74550551575754, -88.1854778411657], [0.0011868191041903378, 125.01475507038876, 0.003391976076645347, -125.0401606059218, 0.022732711332992064, -0.23639043408392899, 1.031372865332514, -0.8709622282359819, 0.29716830541751516, -1.2626984867970166, 2.47556730432767, -0.9599068644556755, -1.3830084333099475, 1.1597471366657974, -0.25107833528006157], [0.0014255150355407943, -0.03479400839168011, 125.0685552319704, -0.026680888812293607, -125.00696620583282, -0.25507318675526836, 1.7154814983666442, -1.901655554515527, 0.7462963052202874, -2.5984235147466155, 5.479729845849348, -2.1091652859723693, -2.8414831525240705, 2.1975326327925933, -0.43315821281412625], [0.20414571046087793, 106.46248528054126, -398.70113209217703, 725.1309739577217, -431.81805782500896, 88.65094856419863, -474.9931625714589, 471.6853455974192, -172.94090877206474, 624.7129348898698, -1234.2097870181165, 455.1759875954628, 608.510730259275, -448.03691696273717, 81.34855359234705]]",(x0)' = -0.232 1 +  431.744 x0 + -725.116 x1 +  398.855 x2 + -106.554 x3 + -90.944 x0^2 +  502.929 x0 x1 + -506.482 x0 x2 +  187.207 x0 x3 + -675.159 x1^2 +  1338.763 x1 x2 + -494.407 x1 x3 + -657.366 x2^2 +  483.746 x2 x3 + -88.185 x3^2 | (x1)' =  0.001 1 +  125.015 x0 +  0.003 x1 + -125.040 x2 +  0.023 x3 + -0.236 x0^2 +  1.031 x0 x1 + -0.871 x0 x2 +  0.297 x0 x3 + -1.263 x1^2 +  2.476 x1 x2 + -0.960 x1 x3 + -1.383 x2^2 +  1.160 x2 x3 + -0.251 x3^2 | (x2)' =  0.001 1 + -0.035 x0 +  125.069 x1 + -0.027 x2 + -125.007 x3 + -0.255 x0^2 +  1.715 x0 x1 + -1.902 x0 x2 +  0.746 x0 x3 + -2.598 x1^2 +  5.480 x1 x2 + -2.109 x1 x3 + -2.841 x2^2 +  2.198 x2 x3 + -0.433 x3^2 | (x3)' =  0.204 1 +  106.462 x0 + -398.701 x1 +  725.131 x2 + -431.818 x3 +  88.651 x0^2 + -474.993 x0 x1 +  471.685 x0 x2 + -172.941 x0 x3 +  624.713 x1^2 + -1234.210 x1 x2 +  455.176 x1 x3 +  608.511 x2^2 + -448.037 x2 x3 +  81.349 x3^2
