configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,1,4.0,4.0,0,0.0,finite_difference,success,,20,20,100.0,1.4572519389912486,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.30026547588586094, 233.47060429231036, -240.12248932256244, -8.234435367749112, 18.194266427655204, -9.277871402262054, -4.5911429573427185, 5.664057979345698, 2.4989371508568192, -3.3455559017731735], [0.14681983503605936, 239.95380170384615, -233.3192445158004, 12.397844590927596, -23.726371965917817, 10.662418935074909, 1.7524328525000488, 3.072705776078356, -11.651191022987259, 6.604818645906808]]",(x0)' = -0.300 1 +  233.471 x0 + -240.122 x1 + -8.234 x0^2 +  18.194 x0 x1 + -9.278 x1^2 + -4.591 x0^3 +  5.664 x0^2 x1 +  2.499 x0 x1^2 + -3.346 x1^3 | (x1)' =  0.147 1 +  239.954 x0 + -233.319 x1 +  12.398 x0^2 + -23.726 x0 x1 +  10.662 x1^2 +  1.752 x0^3 +  3.073 x0^2 x1 + -11.651 x0 x1^2 +  6.605 x1^3
2,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,20,20,100.0,0.18337046820670366,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.29124051471318935, 233.72882694534866, -240.31680858459163, -8.240560425196747, 18.14218348414729, -9.233806561009112, -4.5809173433948756, 5.622851121280495, 2.561325050343517, -3.376648765575095], [0.14609799628512804, 240.15746325518245, -233.5864209336936, 12.23251004348277, -23.374451716102584, 10.491090359955694, 1.722475782463651, 3.1740375226784323, -11.759448647857823, 6.641091693147219]]",(x0)' = -0.291 1 +  233.729 x0 + -240.317 x1 + -8.241 x0^2 +  18.142 x0 x1 + -9.234 x1^2 + -4.581 x0^3 +  5.623 x0^2 x1 +  2.561 x0 x1^2 + -3.377 x1^3 | (x1)' =  0.146 1 +  240.157 x0 + -233.586 x1 +  12.233 x0^2 + -23.374 x0 x1 +  10.491 x1^2 +  1.722 x0^3 +  3.174 x0^2 x1 + -11.759 x0 x1^2 +  6.641 x1^3
3,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,20,20,100.0,0.18090243637561798,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.22336665350002466, 235.9268139504666, -241.91105936921554, -7.89468923876867, 16.88369396553912, -8.453672704097826, -4.168106828035014, 4.281634443670598, 4.067421040585356, -3.9526495091507887], [0.13270478440840833, 241.84555298088762, -235.86402047720583, 10.76618688219094, -20.243514573346943, 8.96106994650966, 1.5007569847503928, 3.6611994402542125, -12.061586397957516, 6.67478209046636]]",(x0)' = -0.223 1 +  235.927 x0 + -241.911 x1 + -7.895 x0^2 +  16.884 x0 x1 + -8.454 x1^2 + -4.168 x0^3 +  4.282 x0^2 x1 +  4.067 x0 x1^2 + -3.953 x1^3 | (x1)' =  0.133 1 +  241.846 x0 + -235.864 x1 +  10.766 x0^2 + -20.244 x0 x1 +  8.961 x1^2 +  1.501 x0^3 +  3.661 x0^2 x1 + -12.062 x0 x1^2 +  6.675 x1^3
4,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,20,20,100.0,0.16539490316063166,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.5100327874460423, 106.06887927464281, -118.54028842609993, -3.4576229554936844, 9.051652714554702, -4.373699425455934, -2.2361497493712497, 2.73263281112603, 1.6694366506530125, -1.6972979056990574], [0.2174090759286736, 118.39620211129657, -105.93884526583203, 6.174328624418885, -11.766572458992737, 4.408895674592572, 1.390222069386329, -0.20818429562545318, -4.355201338208621, 2.7111741119304646]]",(x0)' = -0.510 1 +  106.069 x0 + -118.540 x1 + -3.458 x0^2 +  9.052 x0 x1 + -4.374 x1^2 + -2.236 x0^3 +  2.733 x0^2 x1 +  1.669 x0 x1^2 + -1.697 x1^3 | (x1)' =  0.217 1 +  118.396 x0 + -105.939 x1 +  6.174 x0^2 + -11.767 x0 x1 +  4.409 x1^2 +  1.390 x0^3 + -0.208 x0^2 x1 + -4.355 x0 x1^2 +  2.711 x1^3
5,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,20,20,100.0,0.16076649446040392,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.49672827811603115, 106.32556239780128, -118.69267675958169, -3.4711800097592467, 9.01169155165944, -4.3438273843382005, -2.2419125920325467, 2.7463902679428327, 1.6680646242994843, -1.7038829852785167], [0.21685569070881872, 118.55556763872012, -106.2010287481102, 6.109270457726232, -11.60827561405525, 4.340983814222168, 1.3792150535599477, -0.1701752586627821, -4.394643026111657, 2.723088507082229]]",(x0)' = -0.497 1 +  106.326 x0 + -118.693 x1 + -3.471 x0^2 +  9.012 x0 x1 + -4.344 x1^2 + -2.242 x0^3 +  2.746 x0^2 x1 +  1.668 x0 x1^2 + -1.704 x1^3 | (x1)' =  0.217 1 +  118.556 x0 + -106.201 x1 +  6.109 x0^2 + -11.608 x0 x1 +  4.341 x1^2 +  1.379 x0^3 + -0.170 x0^2 x1 + -4.395 x0 x1^2 +  2.723 x1^3
6,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,20,20,100.0,0.16310680005699396,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.3901732458568615, 108.57955480037725, -119.92524456649365, -3.4506854937329416, 8.352404600735545, -3.930160573473309, -2.2782212475193977, 2.8004906517647576, 1.7331744544821772, -1.7888329757153467], [0.2026183793711654, 119.84621194613582, -108.48372085045887, 5.478511035664288, -10.096813266977172, 3.692055966401669, 1.2624259236740552, 0.1401605378432683, -4.638579849732464, 2.7724010613264047]]",(x0)' = -0.390 1 +  108.580 x0 + -119.925 x1 + -3.451 x0^2 +  8.352 x0 x1 + -3.930 x1^2 + -2.278 x0^3 +  2.800 x0^2 x1 +  1.733 x0 x1^2 + -1.789 x1^3 | (x1)' =  0.203 1 +  119.846 x0 + -108.484 x1 +  5.479 x0^2 + -10.097 x0 x1 +  3.692 x1^2 +  1.262 x0^3 +  0.140 x0^2 x1 + -4.639 x0 x1^2 +  2.772 x1^3
7,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,20,20,100.0,0.1529240971431136,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.34626615710673236, 21.197537588307622, -39.582396959566424, 0.11949166814945318, 1.9009724142492728, -1.1324349087147216, -0.7249488201565282, 1.6298585887835921, 0.4468581745015662, -0.27906754655275595], [-0.506592168514763, 39.815830114833076, -21.20771321997767, 2.924460630832096, -3.604497628884254, -0.05581830989126655, 0.20087335931030922, -0.1948747047683608, -1.7887288601719857, 0.7044376086298577]]",(x0)' = -0.346 1 +  21.198 x0 + -39.582 x1 +  0.119 x0^2 +  1.901 x0 x1 + -1.132 x1^2 + -0.725 x0^3 +  1.630 x0^2 x1 +  0.447 x0 x1^2 + -0.279 x1^3 | (x1)' = -0.507 1 +  39.816 x0 + -21.208 x1 +  2.924 x0^2 + -3.604 x0 x1 + -0.056 x1^2 +  0.201 x0^3 + -0.195 x0^2 x1 + -1.789 x0 x1^2 +  0.704 x1^3
8,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,20,20,100.0,0.15997047070413828,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.33609154867638735, 21.406412133387626, -39.805078712973845, 0.09105318185832328, 1.9374061119856647, -1.139443648795027, -0.7302130954296259, 1.632906754616924, 0.46267038074009226, -0.29138173311912424], [-0.48280171353659646, 40.038204775916874, -21.418176675617048, 2.8908497157696367, -3.5681120682861263, -0.05834767356353862, 0.206834503169105, -0.19625896729196526, -1.7987368507280421, 0.7085083386787386]]",(x0)' = -0.336 1 +  21.406 x0 + -39.805 x1 +  0.091 x0^2 +  1.937 x0 x1 + -1.139 x1^2 + -0.730 x0^3 +  1.633 x0^2 x1 +  0.463 x0 x1^2 + -0.291 x1^3 | (x1)' = -0.483 1 +  40.038 x0 + -21.418 x1 +  2.891 x0^2 + -3.568 x0 x1 + -0.058 x1^2 +  0.207 x0^3 + -0.196 x0^2 x1 + -1.799 x0 x1^2 +  0.709 x1^3
9,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,20,20,100.0,0.160877606831491,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-0.2495190488530328, 23.472520158062434, -41.775911691141665, -0.17053147223100495, 2.1826533858137362, -1.1487589594808956, -0.7694279974440765, 1.6479382898660464, 0.6013238109008723, -0.4036947197923367], [-0.28078085277820064, 42.01466215798542, -23.50888082206596, 2.5646790006808473, -3.174990957226975, -0.09085938222874027, 0.2644351902633783, -0.21684262821297207, -1.8744513023810774, 0.7433673545514102]]",(x0)' = -0.250 1 +  23.473 x0 + -41.776 x1 + -0.171 x0^2 +  2.183 x0 x1 + -1.149 x1^2 + -0.769 x0^3 +  1.648 x0^2 x1 +  0.601 x0 x1^2 + -0.404 x1^3 | (x1)' = -0.281 1 +  42.015 x0 + -23.509 x1 +  2.565 x0^2 + -3.175 x0 x1 + -0.091 x1^2 +  0.264 x0^3 + -0.217 x0^2 x1 + -1.874 x0 x1^2 +  0.743 x1^3
10,35.0,-0.0007537510658310451,36.85636440218341,0.1,3,4,1,4.0,12.0,0,0.0,finite_difference,success,,140,140,100.0,1.000896567478776,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2"", ""x0^3"", ""x0^2 x1"", ""x0^2 x2"", ""x0^2 x3"", ""x0 x1^2"", ""x0 x1 x2"", ""x0 x1 x3"", ""x0 x2^2"", ""x0 x2 x3"", ""x0 x3^2"", ""x1^3"", ""x1^2 x2"", ""x1^2 x3"", ""x1 x2^2"", ""x1 x2 x3"", ""x1 x3^2"", ""x2^3"", ""x2^2 x3"", ""x2 x3^2"", ""x3^3""]","[[-0.1721188342987115, 432.4340317597348, -727.3514554955195, 401.00332706985273, -107.30659514969628, -94.33430546795358, 519.3310407481912, -520.9490383104313, 191.5518154906965, -697.2711321170918, 1381.0692914529384, -508.18503005314665, -678.5317101883112, 498.1988078221003, -90.85235377810436, -13.711538933290678, 55.80181025635334, -32.19727999693369, -4.1959413249114474, -40.859726669705985, 50.105344956974214, 43.14202373739929, -70.30666861175553, 31.632131108513157, -10.879818086897755, -44.37143027513874, 101.43473999671762, -101.52783085539666, 35.474250843383764, 25.925072426471573, 4.076735929683595, -69.0584211870736, 63.899816403062715, -27.98775658456152, 3.6858454941228938], [0.000823116525024009, 124.98995616640421, 0.05983533941766756, -125.08493437542053, 0.03612371585120265, -0.07542070854542078, 0.4505360066996591, -0.5676037959978445, 0.2634628375486603, -0.8561479049718302, 2.3755931296589083, -1.122701145081357, -1.6645088080974115, 1.550737284622126, -0.35404888743631513, 0.3556987858017619, -1.465337617017253, 0.9609810675998937, -1.1993761964086138, 1.5023007519982952, -1.7154273640835767, 5.460401633884182, 0.2606630131306868, -4.77254915250741, 1.6276992888623631, 0.34532186899832573, -2.883423199913339, -5.1708513956591045, 6.341790280832118, 6.154236043821879, -2.763929977404814, -4.239796624344856, 0.4009134601737492, 1.0190489387014565, -0.2183663796257211], [0.0029389216360774283, 0.01717103550654549, 124.96283191719264, 0.04128791666343485, -125.01944322031896, -0.6657232875596858, 3.71971772019851, -3.7429354624458697, 1.3980109387868862, -5.11742688742683, 10.242160097478978, -3.827971196149996, -5.15826507870415, 3.9091403059951153, -0.7568042014004173, -1.3110709119722033, 5.805314465171878, -3.0899386017746475, 1.6353961231265075, -6.2086702182168505, 3.6134492421485196, -5.665435956820302, 0.6221363001172165, 4.470630313982421, -1.644270874748943, -0.4675797992854299, 7.2098012043341395, 4.816031452376135, -9.352527475058634, -8.517587130949108, 3.982351996166881, 3.1601071537277456, 3.847928422195213, -3.4798862238995785, 0.573604808040745], [0.1496446600577868, 106.07617476424399, -397.3306928951953, 723.9711811190673, -431.5128444302859, 89.037194152765, -477.21611859636545, 474.6817797868799, -174.29004078768054, 629.7769483158959, -1248.6906419895013, 461.8222483303752, 618.4634795557708, -457.1730449967544, 83.56706178053349, 11.60280266398381, -48.4237250865281, 81.11475159725008, -42.98173512815778, -0.20802566977600065, -184.68455955318106, 139.97615098530184, 200.43990587518678, -233.38760341832833, 63.07087689721306, 146.70867403455264, -244.9722188208263, 11.17664644872296, 78.81270817627991, 92.12670904132702, -49.215448957433395, -8.95151964348614, -29.641129765301347, 17.335183664889218, 0.02020621957288282]]",(x0)' = -0.172 1 +  432.434 x0 + -727.351 x1 +  401.003 x2 + -107.307 x3 + -94.334 x0^2 +  519.331 x0 x1 + -520.949 x0 x2 +  191.552 x0 x3 + -697.271 x1^2 +  1381.069 x1 x2 + -508.185 x1 x3 + -678.532 x2^2 +  498.199 x2 x3 + -90.852 x3^2 + -13.712 x0^3 +  55.802 x0^2 x1 + -32.197 x0^2 x2 + -4.196 x0^2 x3 + -40.860 x0 x1^2 +  50.105 x0 x1 x2 +  43.142 x0 x1 x3 + -70.307 x0 x2^2 +  31.632 x0 x2 x3 + -10.880 x0 x3^2 + -44.371 x1^3 +  101.435 x1^2 x2 + -101.528 x1^2 x3 +  35.474 x1 x2^2 +  25.925 x1 x2 x3 +  4.077 x1 x3^2 + -69.058 x2^3 +  63.900 x2^2 x3 + -27.988 x2 x3^2 +  3.686 x3^3 | (x1)' =  0.001 1 +  124.990 x0 +  0.060 x1 + -125.085 x2 +  0.036 x3 + -0.075 x0^2 +  0.451 x0 x1 + -0.568 x0 x2 +  0.263 x0 x3 + -0.856 x1^2 +  2.376 x1 x2 + -1.123 x1 x3 + -1.665 x2^2 +  1.551 x2 x3 + -0.354 x3^2 +  0.356 x0^3 + -1.465 x0^2 x1 +  0.961 x0^2 x2 + -1.199 x0^2 x3 +  1.502 x0 x1^2 + -1.715 x0 x1 x2 +  5.460 x0 x1 x3 +  0.261 x0 x2^2 + -4.773 x0 x2 x3 +  1.628 x0 x3^2 +  0.345 x1^3 + -2.883 x1^2 x2 + -5.171 x1^2 x3 +  6.342 x1 x2^2 +  6.154 x1 x2 x3 + -2.764 x1 x3^2 + -4.240 x2^3 +  0.401 x2^2 x3 +  1.019 x2 x3^2 + -0.218 x3^3 | (x2)' =  0.003 1 +  0.017 x0 +  124.963 x1 +  0.041 x2 + -125.019 x3 + -0.666 x0^2 +  3.720 x0 x1 + -3.743 x0 x2 +  1.398 x0 x3 + -5.117 x1^2 +  10.242 x1 x2 + -3.828 x1 x3 + -5.158 x2^2 +  3.909 x2 x3 + -0.757 x3^2 + -1.311 x0^3 +  5.805 x0^2 x1 + -3.090 x0^2 x2 +  1.635 x0^2 x3 + -6.209 x0 x1^2 +  3.613 x0 x1 x2 + -5.665 x0 x1 x3 +  0.622 x0 x2^2 +  4.471 x0 x2 x3 + -1.644 x0 x3^2 + -0.468 x1^3 +  7.210 x1^2 x2 +  4.816 x1^2 x3 + -9.353 x1 x2^2 + -8.518 x1 x2 x3 +  3.982 x1 x3^2 +  3.160 x2^3 +  3.848 x2^2 x3 + -3.480 x2 x3^2 +  0.574 x3^3 | (x3)' =  0.150 1 +  106.076 x0 + -397.331 x1 +  723.971 x2 + -431.513 x3 +  89.037 x0^2 + -477.216 x0 x1 +  474.682 x0 x2 + -174.290 x0 x3 +  629.777 x1^2 + -1248.691 x1 x2 +  461.822 x1 x3 +  618.463 x2^2 + -457.173 x2 x3 +  83.567 x3^2 +  11.603 x0^3 + -48.424 x0^2 x1 +  81.115 x0^2 x2 + -42.982 x0^2 x3 + -0.208 x0 x1^2 + -184.685 x0 x1 x2 +  139.976 x0 x1 x3 +  200.440 x0 x2^2 + -233.388 x0 x2 x3 +  63.071 x0 x3^2 +  146.709 x1^3 + -244.972 x1^2 x2 +  11.177 x1^2 x3 +  78.813 x1 x2^2 +  92.127 x1 x2 x3 + -49.215 x1 x3^2 + -8.952 x2^3 + -29.641 x2^2 x3 +  17.335 x2 x3^2 +  0.020 x3^3
