configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
11,80.0,,,sr3,0.1,0.05,1.0,3,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,8,20,40.0,0.18833735771477222,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-10.768116545767839, 231.89126159771905, -238.3051214473177, -0.0, 0.49543961839985307, -0.0, -0.0, 0.0, -0.0, -0.0], [4.681057998410774, 238.34323555205717, -231.96823052674463, 0.0, -0.6697040541210927, 0.0, -0.0, 0.0, -0.0, 0.0]]",(x0)' = -10.768 1 +  231.891 x0 + -238.305 x1 +  0.495 x0 x1 | (x1)' =  4.681 1 +  238.343 x0 + -231.968 x1 + -0.670 x0 x1
12,80.0,,,sr3,0.1,0.05,10.0,3,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.11678255908191204,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-10.76811652514999, 231.89126159789, -238.30512144741056, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0], [4.681057970143852, 238.34323555172165, -231.968230526513, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0]]",(x0)' = -10.768 1 +  231.891 x0 + -238.305 x1 | (x1)' =  4.681 1 +  238.343 x0 + -231.968 x1
13,80.0,,,sr3,0.1,0.05,0.01,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,11,20,55.0,0.7368631474673748,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-45.07622102463019, 81.87894326153945, -96.29384092658135, -0.0, 0.15025161581001892, -0.07084278228771214, -0.0, -0.0, 0.0, -0.0], [16.700071993829, 96.42608936867809, -82.08778274914077, 0.14165796393968463, -0.31735510322809896, 0.12464592425706761, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -45.076 1 +  81.879 x0 + -96.294 x1 +  0.150 x0 x1 + -0.071 x1^2 | (x1)' =  16.700 1 +  96.426 x0 + -82.088 x1 +  0.142 x0^2 + -0.317 x0 x1 +  0.125 x1^2
14,80.0,,,sr3,0.1,0.05,0.1,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,9,20,45.0,0.10393253155052662,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-45.076220999756245, 81.87894326179152, -96.29384092677758, -0.0, 0.15025161593384123, -0.0, -0.0, -0.0, 0.0, -0.0], [16.700072008301007, 96.42608936873418, -82.08778274915836, 0.1416579639095618, -0.3173551031562896, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -45.076 1 +  81.879 x0 + -96.294 x1 +  0.150 x0 x1 | (x1)' =  16.700 1 +  96.426 x0 + -82.088 x1 +  0.142 x0^2 + -0.317 x0 x1
15,80.0,,,sr3,0.1,0.05,1.0,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,6,20,30.0,0.12717129103839397,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-45.07622099210929, 81.878943261824, -96.2938409267919, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0], [16.700072003425497, 96.42608936875166, -82.08778274918666, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -45.076 1 +  81.879 x0 + -96.294 x1 | (x1)' =  16.700 1 +  96.426 x0 + -82.088 x1
16,80.0,,,sr3,0.1,0.05,10.0,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,6,20,30.0,0.1053484883159399,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-45.07622098826582, 81.87894326185051, -96.29384092680651, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0], [16.70007199477965, 96.42608936868949, -82.08778274915073, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -45.076 1 +  81.879 x0 + -96.294 x1 | (x1)' =  16.700 1 +  96.426 x0 + -82.088 x1
17,80.0,,,sr3,0.1,0.05,0.01,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,11,20,55.0,0.17560137249529362,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-39.843570616052226, 90.67675095186931, -104.84124556014193, -0.0, 0.1790953299208927, -0.09112190884881083, -0.0, 0.0, 0.0, -0.0], [10.848729722272019, 104.8942647992978, -90.77206202548412, 0.17287959681401185, -0.36442579494189614, 0.14307537942336804, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -39.844 1 +  90.677 x0 + -104.841 x1 +  0.179 x0 x1 + -0.091 x1^2 | (x1)' =  10.849 1 +  104.894 x0 + -90.772 x1 +  0.173 x0^2 + -0.364 x0 x1 +  0.143 x1^2
18,80.0,,,sr3,0.1,0.05,0.1,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,10,20,50.0,0.11393352225422859,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-39.843570578857154, 90.67675095227679, -104.84124556046025, -0.0, 0.1790953301296067, -0.0, -0.0, 0.0, 0.0, -0.0], [10.84872972226015, 104.89426479930427, -90.77206202549236, 0.17287959681400927, -0.36442579494194377, 0.14307537942343027, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -39.844 1 +  90.677 x0 + -104.841 x1 +  0.179 x0 x1 | (x1)' =  10.849 1 +  104.894 x0 + -90.772 x1 +  0.173 x0^2 + -0.364 x0 x1 +  0.143 x1^2
19,80.0,,,sr3,0.1,0.05,1.0,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.15648214146494865,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-39.84357056748208, 90.6767509523302, -104.84124556048361, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [10.848729734732553, 104.89426479939901, -90.77206202554702, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -39.844 1 +  90.677 x0 + -104.841 x1 | (x1)' =  10.849 1 +  104.894 x0 + -90.772 x1
20,80.0,,,sr3,0.1,0.05,10.0,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.11436675116419792,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-39.84357056221895, 90.67675095236802, -104.84124556050403, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [10.848729723506604, 104.89426479931413, -90.77206202549827, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -39.844 1 +  90.677 x0 + -104.841 x1 | (x1)' =  10.849 1 +  104.894 x0 + -90.772 x1
21,80.0,,,sr3,0.1,0.05,0.01,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,12,20,60.0,0.12499798648059368,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.017859239483837, 105.45352778388764, -117.4037596551792, -0.09426000571285413, 0.24381859562308597, -0.11779221947018434, -0.0, 0.0, 0.0, -0.0], [8.187379262983592, 117.20605783251817, -105.36192023032005, 0.16558221965905542, -0.3157150891352482, 0.11950937431000805, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -18.018 1 +  105.454 x0 + -117.404 x1 + -0.094 x0^2 +  0.244 x0 x1 + -0.118 x1^2 | (x1)' =  8.187 1 +  117.206 x0 + -105.362 x1 +  0.166 x0^2 + -0.316 x0 x1 +  0.120 x1^2
22,80.0,,,sr3,0.1,0.05,0.1,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,9,20,45.0,0.33792996406555176,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.017859276052917, 105.45352778374222, -117.40375965516826, -0.0, 0.24381859533332417, -0.0, -0.0, 0.0, 0.0, -0.0], [8.187379283780986, 117.20605783258644, -105.36192023030505, 0.1655822195869324, -0.3157150889702579, 0.0, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -18.018 1 +  105.454 x0 + -117.404 x1 +  0.244 x0 x1 | (x1)' =  8.187 1 +  117.206 x0 + -105.362 x1 +  0.166 x0^2 + -0.316 x0 x1
23,80.0,,,sr3,0.1,0.05,1.0,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.1171290148049593,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.017859250812776, 105.45352778384832, -117.4037596551848, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [8.187379277849981, 117.20605783263787, -105.36192023038186, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -18.018 1 +  105.454 x0 + -117.404 x1 | (x1)' =  8.187 1 +  117.206 x0 + -105.362 x1
24,80.0,,,sr3,0.1,0.05,10.0,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.12974628806114197,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.017859240572864, 105.45352778390262, -117.40375965519664, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [8.1873792644375, 117.20605783256428, -105.36192023036355, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0]]",(x0)' = -18.018 1 +  105.454 x0 + -117.404 x1 | (x1)' =  8.187 1 +  117.206 x0 + -105.362 x1
25,80.0,,,sr3,0.1,0.05,0.01,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,8,20,40.0,0.1848625559359789,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-29.59388068340676, 17.896156994960997, -34.8031934048904, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-48.81986209864742, 35.42748668028202, -18.149794754979983, 0.11236615753412985, -0.12909845186741672, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -29.594 1 +  17.896 x0 + -34.803 x1 | (x1)' = -48.820 1 +  35.427 x0 + -18.150 x1 +  0.112 x0^2 + -0.129 x0 x1
26,80.0,,,sr3,0.1,0.05,0.1,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,6,20,30.0,0.105148209258914,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-29.593880685991163, 17.896156994928095, -34.803193404835994, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-48.81986208733067, 35.427486680331874, -18.14979475497031, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -29.594 1 +  17.896 x0 + -34.803 x1 | (x1)' = -48.820 1 +  35.427 x0 + -18.150 x1
27,80.0,,,sr3,0.1,0.05,1.0,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,6,20,30.0,0.24824585020542145,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-29.593880686250035, 17.8961569949248, -34.80319340483054, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-48.81986209798679, 35.427486680287615, -18.14979475498155, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -29.594 1 +  17.896 x0 + -34.803 x1 | (x1)' = -48.820 1 +  35.427 x0 + -18.150 x1
28,80.0,,,sr3,0.1,0.05,10.0,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,6,20,30.0,0.10968300141394138,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-29.593880686275902, 17.896156994924468, -34.80319340482998, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-48.81986209905254, 35.42748668028317, -18.14979475498265, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -29.594 1 +  17.896 x0 + -34.803 x1 | (x1)' = -48.820 1 +  35.427 x0 + -18.150 x1
29,80.0,,,sr3,0.1,0.05,0.01,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,8,20,40.0,0.12322218529880047,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-27.404478846414477, 18.288325193134668, -35.089954044917306, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-46.258158551570546, 35.63216999946998, -18.452593189674765, 0.11028589230661075, -0.12666156292745676, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -27.404 1 +  18.288 x0 + -35.090 x1 | (x1)' = -46.258 1 +  35.632 x0 + -18.453 x1 +  0.110 x0^2 + -0.127 x0 x1
30,80.0,,,sr3,0.1,0.05,0.1,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.45776497200131416,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-27.40447884624396, 18.28832519311084, -35.089954044854665, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-46.25815854025376, 35.63216999951998, -18.452593189665023, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -27.404 1 +  18.288 x0 + -35.090 x1 | (x1)' = -46.258 1 +  35.632 x0 + -18.453 x1
31,80.0,,,sr3,0.1,0.05,1.0,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.27698962204158306,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-27.404478846226908, 18.28832519310849, -35.08995404484843, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-46.258158550940166, 35.63216999947558, -18.45259318967649, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -27.404 1 +  18.288 x0 + -35.090 x1 | (x1)' = -46.258 1 +  35.632 x0 + -18.453 x1
32,80.0,,,sr3,0.1,0.05,10.0,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.20221351832151413,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-27.404478846225263, 18.288325193108246, -35.0899540448478, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-46.2581585520092, 35.63216999947114, -18.452593189677636, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -27.404 1 +  18.288 x0 + -35.090 x1 | (x1)' = -46.258 1 +  35.632 x0 + -18.453 x1
33,80.0,,,sr3,0.1,0.05,0.01,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,9,20,45.0,0.2470697071403265,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.73676390225224, 22.191475947704436, -40.12483241819878, 0.0, 0.04535743294832104, -0.0, -0.0, 0.0, 0.0, -0.0], [-19.353524924301492, 40.304466420230185, -22.169964409935016, 0.08211849560688843, -0.09797601916671503, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.737 1 +  22.191 x0 + -40.125 x1 +  0.045 x0 x1 | (x1)' = -19.354 1 +  40.304 x0 + -22.170 x1 +  0.082 x0^2 + -0.098 x0 x1
34,80.0,,,sr3,0.1,0.05,0.1,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.11939592100679874,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.736763894477553, 22.19147594767733, -40.1248324181421, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-19.353524913368535, 40.3044664202532, -22.169964409905436, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.737 1 +  22.191 x0 + -40.125 x1 | (x1)' = -19.354 1 +  40.304 x0 + -22.170 x1
35,80.0,,,sr3,0.1,0.05,1.0,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,20,30.0,0.2025022953748703,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-12.736763890805069, 22.19147594768195, -40.12483241812276, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0], [-19.353524922322944, 40.30446642023218, -22.169964409928465, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]]",(x0)' = -12.737 1 +  22.191 x0 + -40.125 x1 | (x1)' = -19.354 1 +  40.304 x0 + -22.170 x1
