configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,,,sr3,0.1,0.05,0.01,1,2,1,4.0,4.0,0,0.0,finite_difference,success,,6,6,100.0,1.3893574262037873,"[""1"", ""x0"", ""x1""]","[[-0.09117108446596915, 233.0319326572244, -239.14418381500565], [0.05488623775630311, 239.12454133395738, -233.0129728959045]]",(x0)' = -0.091 1 +  233.032 x0 + -239.144 x1 | (x1)' =  0.055 1 +  239.125 x0 + -233.013 x1
2,35.0,,,sr3,0.1,0.05,0.1,1,2,1,4.0,4.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,0.064063536003232,"[""1"", ""x0"", ""x1""]","[[-0.0, 233.0319326573332, -239.1441838151107], [0.0, 239.12454133389028, -233.0129728958397]]",(x0)' =  233.032 x0 + -239.144 x1 | (x1)' =  239.125 x0 + -233.013 x1
3,35.0,,,sr3,0.1,0.05,1.0,1,2,1,4.0,4.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,0.06113532278686762,"[""1"", ""x0"", ""x1""]","[[-0.0, 233.03193265723507, -239.14418381501596], [0.0, 239.12454133395048, -233.0129728958978]]",(x0)' =  233.032 x0 + -239.144 x1 | (x1)' =  239.125 x0 + -233.013 x1
4,35.0,,,sr3,0.1,0.05,10.0,1,2,1,4.0,4.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,0.06169711705297232,"[""1"", ""x0"", ""x1""]","[[-0.0, 233.03193265722294, -239.1441838150042], [0.0, 239.12454133395426, -233.01297289590138]]",(x0)' =  233.032 x0 + -239.144 x1 | (x1)' =  239.125 x0 + -233.013 x1
5,35.0,,,sr3,0.1,0.05,0.01,1,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.07056996505707502,"[""1"", ""x0"", ""x1""]","[[-0.09501903797426577, 233.31697516829715, -239.3611031165459], [0.05856957274395686, 239.340381484199, -233.2967533041881]]",(x0)' = -0.095 1 +  233.317 x0 + -239.361 x1 | (x1)' =  0.059 1 +  239.340 x0 + -233.297 x1
6,35.0,,,sr3,0.1,0.05,0.1,1,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.07175776548683643,"[""1"", ""x0"", ""x1""]","[[-0.0, 233.31697516841422, -239.36110311665905], [0.0, 239.34038148412833, -233.29675330411973]]",(x0)' =  233.317 x0 + -239.361 x1 | (x1)' =  239.340 x0 + -233.297 x1
7,35.0,,,sr3,0.1,0.05,1.0,1,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.07296331971883774,"[""1"", ""x0"", ""x1""]","[[-0.0, 233.3169751683106, -239.3611031165589], [0.0, 239.34038148419367, -233.29675330418291]]",(x0)' =  233.317 x0 + -239.361 x1 | (x1)' =  239.340 x0 + -233.297 x1
8,35.0,,,sr3,0.1,0.05,10.0,1,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.0732885217294097,"[""1"", ""x0"", ""x1""]","[[-0.0, 233.31697516829973, -239.3611031165484], [0.0, 239.34038148419972, -233.29675330418877]]",(x0)' =  233.317 x0 + -239.361 x1 | (x1)' =  239.340 x0 + -233.297 x1
9,35.0,,,sr3,0.1,0.05,0.01,1,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.07315588183701038,"[""1"", ""x0"", ""x1""]","[[-0.1450390662812112, 235.7625124605674, -241.1713672849053], [0.1437670562867311, 241.12147698997293, -235.71069473698518]]",(x0)' = -0.145 1 +  235.763 x0 + -241.171 x1 | (x1)' =  0.144 1 +  241.121 x0 + -235.711 x1
10,35.0,,,sr3,0.1,0.05,0.1,1,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.0735452389344573,"[""1"", ""x0"", ""x1""]","[[-0.14503906628121133, 235.76251246056725, -241.1713672849052], [0.14376705628673087, 241.1214769899727, -235.710694736985]]",(x0)' = -0.145 1 +  235.763 x0 + -241.171 x1 | (x1)' =  0.144 1 +  241.121 x0 + -235.711 x1
