configuration_index,lowpass_hz,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,80.0,100.0,7,2,1,4.0,4.0,0,0.0,finite_difference,success,,72,72,100.0,2.018481455743313,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-33.59408334921321, 195.39813205811765, -206.04749070606604, -0.1863694788891049, 0.4239504259385065, -0.192658726562214, 0.006370922783794725, -0.020476084592374048, 0.02194514243877404, -0.007366241709742615, 0.00013094594612058714, -0.00027392011714512214, 9.246010535218426e-05, 9.995288131023323e-05, -5.268632641026952e-05, -1.7685162585429106e-06, 8.573162579988605e-06, -1.834898589476608e-05, 2.057417359523424e-05, -1.1504034245548951e-05, 2.4754792805928706e-06, -5.879636769584657e-08, 2.2730785017958448e-07, -3.133153897506839e-07, 1.5532136939475272e-07, 2.363244236483246e-08, -4.3277367786186e-08, 9.233570076880307e-09, -3.2965874741252816e-10, 1.4289277894216434e-09, -2.1655605486880153e-09, 7.947342569068273e-10, 1.527757745349198e-09, -2.177069510189159e-09, 1.1516211983012243e-09, -2.3130344548117697e-10], [25.39035269939534, 207.2083378976862, -196.80017650426282, 0.32146302727147763, -0.7132406456596075, 0.3378878199234658, 0.0020315280398351685, -0.004766843065047142, 0.0021043423905965216, 0.00019399330713064424, -7.823466281411215e-05, 0.0003250726489649379, -0.0005340820382987966, 0.0004210023456713371, -0.00012947229576925885, -2.4159080430521587e-06, 1.1064057378955489e-05, -1.7731173419107552e-05, 1.2369364970976257e-05, -3.619270916178811e-06, 3.2809161238421154e-07, -8.057327833991369e-09, 5.8133970056251954e-08, -1.451380983747314e-07, 1.417346322953554e-07, -1.5939839500041156e-08, -5.549532626026166e-08, 2.461377787504784e-08, 6.545907882256408e-11, -3.069952536482363e-10, 5.575799165747542e-10, -4.926326204745992e-10, 2.8361175850714572e-11, 4.665083877804375e-10, -4.5322276839757356e-10, 1.3567626763477219e-10]]",(x0)' = -33.594 1 +  195.398 x0 + -206.047 x1 + -0.186 x0^2 +  0.424 x0 x1 + -0.193 x1^2 +  0.006 x0^3 + -0.020 x0^2 x1 +  0.022 x0 x1^2 + -0.007 x1^3 | (x1)' =  25.390 1 +  207.208 x0 + -196.800 x1 +  0.321 x0^2 + -0.713 x0 x1 +  0.338 x1^2 +  0.002 x0^3 + -0.005 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x0^2 x1^2
2,80.0,100.0,7,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,72,72,100.0,1.098177645355463,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-32.800340969188454, 211.13664654390203, -220.65265166455623, -0.14314232390248233, 0.3680256998436965, -0.18161736008221285, 0.0039723369128661454, -0.014603200964794278, 0.017513158457628967, -0.006440131978787006, 3.577298978576017e-05, 6.458485825633123e-05, -0.0003812986914479286, 0.00040819106299458456, -0.00013057346954653068, -5.681806279344749e-07, 3.3786003979443013e-06, -9.61287552684022e-06, 1.338516638441051e-05, -8.601994416651648e-06, 2.020032436805387e-06, -2.746213115238839e-08, 7.146942390433638e-08, 2.6480233362422437e-08, -2.632676113652645e-07, 3.300101368991959e-07, -1.6811725623039367e-07, 3.0999078752793005e-08, -2.3254254336502274e-10, 1.0313758100203414e-09, -1.6543100871810872e-09, 9.420532126369162e-10, 4.2925170602161333e-10, -9.481659799505657e-10, 5.500502685145667e-10, -1.1824720600289038e-10], [18.05523567731563, 221.54319830154765, -212.12629645463215, 0.4043789924470978, -0.830172039701572, 0.37868046130526667, 0.001447912217144448, -0.0016538928038622581, -0.001974974199833115, 0.001770071251473191, -0.00010898916043100984, 0.00037140367067417583, -0.000500521151345593, 0.0003357113750468325, -9.392616129562853e-05, -3.195555963422989e-06, 1.3360418176722024e-05, -1.953432800943528e-05, 1.148652565630422e-05, -1.802060517995002e-06, -3.1783118564885635e-07, -1.238740928478165e-08, 8.084628058057893e-08, -1.8058686437012387e-07, 1.4863406894120606e-07, 1.3974247218045667e-08, -8.187690595662134e-08, 3.12708365899484e-08, 9.50317639191678e-11, -4.471420692591303e-10, 8.445605684784362e-10, -7.307914839621245e-10, -9.037901342740643e-11, 8.807354675080787e-10, -7.713033285523086e-10, 2.1988910398411465e-10]]",(x0)' = -32.800 1 +  211.137 x0 + -220.653 x1 + -0.143 x0^2 +  0.368 x0 x1 + -0.182 x1^2 +  0.004 x0^3 + -0.015 x0^2 x1 +  0.018 x0 x1^2 + -0.006 x1^3 | (x1)' =  18.055 1 +  221.543 x0 + -212.126 x1 +  0.404 x0^2 + -0.830 x0 x1 +  0.379 x1^2 +  0.001 x0^3 + -0.002 x0^2 x1 + -0.002 x0 x1^2 +  0.002 x1^3 + -0.001 x0^2 x1^2
3,80.0,100.0,7,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,71,72,98.61111111111111,1.1517193242907524,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-16.103162247422457, 230.48578893483554, -237.6938349554507, -0.24462099948243685, 0.5321734164049032, -0.2591524124762629, 0.0005698563531241845, -0.005457849863179712, 0.010012812278564126, -0.0047037815176413705, 0.00011235726819111414, -0.0003185936556555069, 0.0002854482187934778, -7.464132578085869e-05, -6.486736480097295e-06, -1.78233017924885e-06, 9.295401961969979e-06, -2.0001092063408675e-05, 2.1662954555087175e-05, -1.1642177193223774e-05, 2.459763158186141e-06, -1.1759149408125102e-08, 1.5324874211950572e-08, 3.828614229991778e-08, -5.687053124541768e-08, -3.11080390155044e-08, 7.386435063373187e-08, -2.7682665063071992e-08, 2.0452243598500528e-10, -7.565857328584609e-10, 6.204064289296511e-10, 5.913331223222373e-10, -6.639813859501314e-10, -6.993614698197271e-10, 1.0321115851471587e-09, -3.2859035318473765e-10], [12.827818395770851, 238.32217216494917, -231.27212188122468, 0.33147070211461105, -0.6317404221767092, 0.27040657763569725, 5.974591498756602e-05, 0.0064452863404744236, -0.012911167286381, 0.006026043207191, -1.2519933174751676e-05, -7.690763894666617e-05, 0.00030070181634547544, -0.0003136031567975205, 0.00010464108395811133, -1.7748643735767009e-06, 5.610344479200837e-06, -6.3063735222474604e-06, 3.1830134526341473e-06, -1.0887022226196009e-06, 3.7949937138070025e-07, -1.0494852636732755e-08, 5.284778156252544e-08, -7.934103574529961e-08, 0.0, 1.0176976405731061e-07, -8.784138610843594e-08, 2.29856564311405e-08, 7.358003428381623e-11, -2.0973616519912258e-10, 1.3340392271959854e-10, 1.0957628195034419e-10, -9.974677560234944e-11, -9.194070904945035e-11, 1.2459678415427486e-10, -3.943809159732409e-11]]",(x0)' = -16.103 1 +  230.486 x0 + -237.694 x1 + -0.245 x0^2 +  0.532 x0 x1 + -0.259 x1^2 +  0.001 x0^3 + -0.005 x0^2 x1 +  0.010 x0 x1^2 + -0.005 x1^3 | (x1)' =  12.828 1 +  238.322 x0 + -231.272 x1 +  0.331 x0^2 + -0.632 x0 x1 +  0.270 x1^2 +  0.006 x0^2 x1 + -0.013 x0 x1^2 +  0.006 x1^3
4,80.0,100.0,7,2,2,8.0,8.0,0,0.0,finite_difference,success,,72,72,100.0,1.107817679643631,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-63.230641221451236, 80.50586676947256, -96.37679291110389, -0.028316008687232646, 0.14597029916177828, -0.043856022426282906, 0.0006473368583632214, -0.00443702142970432, 0.007334016128183289, -0.002764229445989264, 2.155376471063901e-05, 2.4062072923955467e-06, -0.00011108354785496752, 0.000111148616948534, -3.0486161029548e-05, -6.841258593597855e-08, 1.0458467220382108e-06, -3.5579294265956735e-06, 4.968117123606565e-06, -3.06559126327335e-06, 6.812077933241233e-07, -4.0421849562977745e-09, 6.698135317940293e-09, 1.5265333233532646e-08, -4.815956088594752e-08, 4.795496127695031e-08, -2.090785540778634e-08, 3.4105617996273597e-09, -1.9592696558017582e-11, -1.4372227720094055e-11, 3.7327332662172225e-10, -9.907594515328586e-10, 1.216026125955702e-09, -8.075673138150602e-10, 2.8332476641664626e-10, -4.136063863499067e-11], [33.60023755295165, 97.10015966817683, -81.47362069972658, 0.15260027312581326, -0.3445308873268938, 0.11054603554677835, 0.001242007535755391, -0.0014147629514359625, -0.002288267011581672, 0.0017266699288602317, -1.742795121100664e-06, -2.800292813528229e-05, 6.850854010859872e-05, -3.7629465891412514e-05, 5.585204371009154e-06, -3.4474820732006397e-07, 7.597030451100325e-07, 7.077578597464491e-07, -2.7586351843658897e-06, 2.1638100080986097e-06, -5.334715496628293e-07, -2.428655485193459e-09, 1.9813132331179082e-08, -5.644374781686314e-08, 7.456041573653305e-08, -4.741521826073924e-08, 1.2172355593938323e-08, -4.702926336268057e-10, -2.1042519578740033e-12, 1.0083611170856606e-10, -4.958941685252998e-10, 1.0522778669096791e-09, -1.219180217519716e-09, 8.189543681447081e-10, -3.0138884359695817e-10, 4.750080672901182e-11]]",(x0)' = -63.231 1 +  80.506 x0 + -96.377 x1 + -0.028 x0^2 +  0.146 x0 x1 + -0.044 x1^2 +  0.001 x0^3 + -0.004 x0^2 x1 +  0.007 x0 x1^2 + -0.003 x1^3 | (x1)' =  33.600 1 +  97.100 x0 + -81.474 x1 +  0.153 x0^2 + -0.345 x0 x1 +  0.111 x1^2 +  0.001 x0^3 + -0.001 x0^2 x1 + -0.002 x0 x1^2 +  0.002 x1^3
5,80.0,100.0,7,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,72,72,100.0,1.019293274730444,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-55.51048466323042, 89.46501460540443, -105.00518178939684, -0.04466969910595567, 0.1988840941645337, -0.08278865252806686, -0.00010645518552595957, -0.0027398879796462034, 0.006384119019787205, -0.0027333396900476826, 1.415213308210635e-05, 1.3793885140480085e-05, -0.00010156702131592874, 8.682334595516366e-05, -1.9448331418893106e-05, 1.0456745849108058e-07, 4.1574594474637235e-07, -2.8908473577661986e-06, 4.933278068079537e-06, -3.371152298433942e-06, 8.085923444280974e-07, -3.584591321176162e-10, -1.156063141649018e-08, 5.056167725749896e-08, -7.967551076707932e-08, 5.807500451688238e-08, -1.8627814653380357e-08, 1.8002273003823217e-09, -4.0567956693328275e-12, -1.1762970247234537e-10, 6.634247714756532e-10, -1.4476021731873351e-09, 1.674215973835886e-09, -1.1142390473216965e-09, 4.104972073308791e-10, -6.557576106313672e-11], [25.6093025804164, 105.92595454282056, -90.35745431931562, 0.19658673539708263, -0.4164400560228472, 0.1428975446267831, 0.0005141089609803852, 0.0006954539002018272, -0.004171021460027637, 0.002187606703711432, -1.115500091734095e-05, 2.199854281035663e-08, 2.9788597137307842e-05, -6.411723509117617e-06, -5.650905355602933e-06, -2.5423082309416803e-07, 2.1422763028723947e-07, 1.9917605073699375e-06, -4.264701149326898e-06, 3.0182550451353582e-06, -7.082771853285573e-07, -1.804702514411583e-09, 1.8470397320287566e-08, -5.421944265477737e-08, 6.733421727061336e-08, -3.474834803441963e-08, 2.5376903580106216e-09, 2.214095807910916e-09, -3.3047430583297565e-12, 1.3272531025048444e-10, -6.303564212260062e-10, 1.3201057743427622e-09, -1.5444228763897553e-09, 1.0785947603405116e-09, -4.2568714723827035e-10, 7.333286399151476e-11]]",(x0)' = -55.510 1 +  89.465 x0 + -105.005 x1 + -0.045 x0^2 +  0.199 x0 x1 + -0.083 x1^2 + -0.003 x0^2 x1 +  0.006 x0 x1^2 + -0.003 x1^3 | (x1)' =  25.609 1 +  105.926 x0 + -90.357 x1 +  0.197 x0^2 + -0.416 x0 x1 +  0.143 x1^2 +  0.001 x0^3 +  0.001 x0^2 x1 + -0.004 x0 x1^2 +  0.002 x1^3
6,80.0,100.0,7,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,72,72,100.0,0.9482616446912289,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-28.798434732023434, 104.1336972135987, -117.45053301533524, -0.11706934664482414, 0.29532433576501166, -0.12707408240029577, -0.0007685499692133752, -0.00021031511790511802, 0.0039844800139461345, -0.0021482022019208764, 4.715190165125719e-05, -0.00011245541358055536, 6.204742439699125e-05, 8.402970962174505e-06, -8.906837746757252e-06, 2.47757493345764e-07, -4.4448867890116693e-07, -8.507664616390489e-07, 2.556385068055198e-06, -2.0706457435913266e-06, 5.441639218538575e-07, -7.1342387568789055e-09, 2.017142471656998e-08, -9.71197255956909e-09, -1.7470307822364306e-08, 1.853543405040978e-08, -3.1342025994719695e-09, -1.1403483399591085e-09, -4.920196364458524e-11, 1.3142844462360085e-10, 5.5226971144464666e-11, -5.883426504503888e-10, 9.186460488574012e-10, -7.148735241632096e-10, 3.05261577364063e-10, -5.840842002569725e-11], [19.671834323958418, 118.1729810744575, -105.02283962024916, 0.19246864188527274, -0.36754840842206277, 0.1238060792972036, 0.0001784136391626629, 0.002805821622931842, -0.006928491120370654, 0.0031382226439405797, -3.618649214116254e-05, 8.062099721968772e-05, -4.2768814232993124e-05, 1.7438174206452216e-06, 7.161719589382574e-07, -1.903784441862804e-07, 6.445930601977542e-08, 1.6812349932532756e-06, -3.4656376048172533e-06, 2.5594461743158527e-06, -6.367958833927364e-07, 4.694118447091642e-09, -1.1780539101512356e-08, 1.6469949583447652e-09, 1.3871595837532746e-08, -6.0488144477602535e-09, -6.0881860155388875e-09, 3.5735863606775682e-09, 3.3239206078442326e-11, -5.922745328596759e-11, -1.9710462762376344e-10, 7.593227350854846e-10, -1.0751514236361314e-09, 8.356458103239171e-10, -3.7095696269090304e-10, 7.463724338876057e-11]]",(x0)' = -28.798 1 +  104.134 x0 + -117.451 x1 + -0.117 x0^2 +  0.295 x0 x1 + -0.127 x1^2 + -0.001 x0^3 +  0.004 x0 x1^2 + -0.002 x1^3 | (x1)' =  19.672 1 +  118.173 x0 + -105.023 x1 +  0.192 x0^2 + -0.368 x0 x1 +  0.124 x1^2 +  0.003 x0^2 x1 + -0.007 x0 x1^2 +  0.003 x1^3
7,80.0,100.0,7,2,5,20.0,20.0,0,0.0,finite_difference,success,,69,72,95.83333333333333,1.0006742849946022,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-27.43438415974055, 16.03313106596797, -35.334014102552395, 0.02215504828615759, 0.04947700797478219, -0.04363514835582777, -2.2716745804761723e-05, 0.0007685703747819386, 0.0013711746455619725, -0.00024402650370988784, 3.7453028880625947e-06, -2.0832848108917835e-05, 1.4647750050968356e-05, -1.7067041496294124e-06, 2.967746024348484e-06, -2.1128669010157656e-08, 1.805168071809991e-08, 1.7752870763275618e-08, -1.7215920525214324e-08, -9.219884668563585e-08, 2.488565994029952e-08, -2.664669212239754e-10, 1.0959235335405618e-09, -4.770445429648678e-10, -1.5179759536722037e-10, -5.27720573631877e-10, 4.921481575787631e-10, -1.5343134652984643e-10, 7.034019900059998e-14, 2.903917627360768e-12, -1.199448332881513e-11, 8.400208202770215e-12, 7.415184193216108e-12, -1.043151738014055e-11, 5.058210407098626e-12, -6.390172769692903e-13], [-39.2263998319629, 35.380669761933035, -16.183806496132657, 0.12780936162117437, -0.1553011579890392, -0.002613505265637541, 0.0006523503960180746, -0.0015198616753884606, -0.0009195592965761967, 7.958642086338656e-05, -3.264446694615707e-06, 7.187470197833751e-06, -9.31236837957231e-06, 1.3749562513915837e-05, -5.17774288971849e-06, -7.374859010099842e-08, 1.9622978277087294e-07, -1.804485009343167e-07, 2.6666699693485805e-08, 8.292284767883766e-08, -5.697686150725864e-09, 5.3586049665327765e-11, -4.390779901637617e-10, 6.452017037806968e-10, -1.288458040035892e-09, 2.2769132465827076e-09, -1.8659536816820507e-09, 5.249624444618788e-10, 7.75493734819722e-13, -3.704677436034867e-12, 1.6287660291494198e-11, -2.6555271942999502e-11, 1.455872974488312e-11, 5.560826448058512e-12, -9.494790780487959e-12, 2.502994053976316e-12]]",(x0)' = -27.434 1 +  16.033 x0 + -35.334 x1 +  0.022 x0^2 +  0.049 x0 x1 + -0.044 x1^2 +  0.001 x0^2 x1 +  0.001 x0 x1^2 | (x1)' = -39.226 1 +  35.381 x0 + -16.184 x1 +  0.128 x0^2 + -0.155 x0 x1 + -0.003 x1^2 +  0.001 x0^3 + -0.002 x0^2 x1 + -0.001 x0 x1^2
8,80.0,100.0,7,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,69,72,95.83333333333333,1.0930555127561092,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-26.652923370842903, 16.358399622820542, -35.66076860250962, 0.023001255732151428, 0.04928016006118084, -0.044401228551995575, -1.1681418404107551e-05, 0.0008392523866487016, 0.0013165779158351074, -0.00021989489685260246, 3.6297130395853024e-06, -1.9671121445969667e-05, 1.263221755185383e-05, -9.361671402511679e-07, 3.122656329762073e-06, -2.5369055032343058e-08, 4.26098531951521e-09, 4.8373227462883047e-08, -3.1564208254930465e-08, -9.267616717177454e-08, 2.3844347791815372e-08, -2.72828129194339e-10, 1.0937812664348993e-09, -3.876594348414609e-10, -4.145005178503896e-10, -3.040643278775133e-10, 4.964169325248471e-10, -1.9759970614313982e-10, 1.888302294484491e-13, 3.1250567191206132e-12, -1.3086343484710414e-11, 1.1366593673163789e-11, 3.5702125430203306e-12, -8.825143433862523e-12, 5.316024169144019e-12, -8.289145092422365e-13], [-36.42968237915734, 35.580327981215845, -16.419746934073057, 0.1277608540237753, -0.15194842189059002, -0.005743644960172116, 0.0006388858627209597, -0.0015202444251166001, -0.0008864233588419736, 2.610099496700915e-05, -4.021272438183252e-06, 8.456266247275712e-06, -9.26316207111504e-06, 1.1883238918647796e-05, -3.948782768997396e-06, -6.880483358977177e-08, 2.0528846818365345e-07, -2.2130891200699383e-07, 7.497489408507287e-08, 5.4701753029216105e-08, 4.085458225769645e-09, 9.086732391993442e-11, -5.671747645476921e-10, 8.457819763878536e-10, -1.4017197146248664e-09, 2.2040127498262195e-09, -1.7099400624101097e-09, 4.494976465312838e-10, 6.054789623040572e-13, -4.3209772820209544e-12, 1.910195790417495e-11, -3.07560180182517e-11, 1.79218201176418e-11, 3.5046287338912427e-12, -8.221154014970168e-12, 2.038869327076294e-12]]",(x0)' = -26.653 1 +  16.358 x0 + -35.661 x1 +  0.023 x0^2 +  0.049 x0 x1 + -0.044 x1^2 +  0.001 x0^2 x1 +  0.001 x0 x1^2 | (x1)' = -36.430 1 +  35.580 x0 + -16.420 x1 +  0.128 x0^2 + -0.152 x0 x1 + -0.006 x1^2 +  0.001 x0^3 + -0.002 x0^2 x1 + -0.001 x0 x1^2
9,80.0,100.0,7,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,72,72,100.0,0.918085616081953,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-18.41386421087746, 19.924174495363314, -40.75277575644384, 0.0045959936440263605, 0.08609612162542249, -0.05366544153802585, -2.188504968584771e-05, 0.0007056281308331308, 0.0019990458759382343, -0.0005002167593455896, 4.757617109969904e-06, -1.841691453399808e-05, 9.625810793928434e-06, -2.096040333953481e-06, 4.238100934303931e-06, -1.3715975022360145e-08, -8.479929915796317e-09, -1.219657518548845e-07, 3.044984498840911e-07, -3.165089603194698e-07, 6.948040426932264e-08, -3.44109651888793e-10, 1.2691195789718772e-09, -7.152946858445701e-10, -4.706297719880681e-10, 1.588005773670479e-10, 4.470888837790676e-10, -3.0961051117859757e-10, -1.1449421974885088e-12, 5.414894765580486e-12, -3.7556399166207326e-12, -1.2053159830285738e-11, 2.5032093422732435e-11, -2.198156078490674e-11, 1.1924395050250272e-11, -2.4612518788978884e-12], [-9.127876694832048, 40.90629125097942, -20.276222586701813, 0.11184929606120081, -0.1255193663733277, -0.017564839305896893, 0.0005091928510563146, -0.0011948956993205002, -0.001654634100436017, 0.00026858332311857804, -1.0880753650938849e-05, 1.603550992573019e-05, -3.915756752479126e-06, 2.5050206678345107e-06, -8.61076313222835e-07, -7.833815805049185e-08, 3.0659815178519517e-07, -2.911369952074186e-07, 7.832621184270834e-09, 1.6012373995189075e-07, -2.9582232217237823e-08, 6.436072712590302e-10, -1.826455213463189e-09, 1.5072077832659264e-09, -3.999450268214456e-10, 5.819450881525987e-10, -9.391304010770913e-10, 3.3930714823925395e-10, 3.2638006432429404e-12, -1.549735498801346e-11, 2.505552030811504e-11, -2.067947780388115e-11, 8.124516559116611e-12, 6.692440274305478e-12, -1.067243659772042e-11, 3.181656186693915e-12]]",(x0)' = -18.414 1 +  19.924 x0 + -40.753 x1 +  0.005 x0^2 +  0.086 x0 x1 + -0.054 x1^2 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x1^3 | (x1)' = -9.128 1 +  40.906 x0 + -20.276 x1 +  0.112 x0^2 + -0.126 x0 x1 + -0.018 x1^2 +  0.001 x0^3 + -0.001 x0^2 x1 + -0.002 x0 x1^2
