configuration_index,lowpass_hz,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,100.0,5,2,1,4.0,4.0,0,0.0,finite_difference,success,,42,42,100.0,3.739937389269471,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-12.073846001537335, 232.67010257401907, -240.0642502721932, -0.24862280385323562, 0.5258618981293527, -0.2579028972553755, -0.0016140412452801006, -0.0008000091510496968, 0.006977662215607734, -0.0041236751778819134, 6.362441150897146e-05, -0.00010828601771526827, -3.711042358075e-05, 0.00014212385510262098, -6.0449592158955385e-05, 1.296251959308706e-06, -3.875159975870217e-06, 2.4629173817709186e-06, 2.627420864102029e-06, -3.6542674654551205e-06, 1.131692670641999e-06], [6.497429673181332, 240.51943686050362, -233.1361905542184, 0.36408517815706576, -0.6681181789246461, 0.2851954991401281, -0.00013838137200402684, 0.006205524515286207, -0.012437531627655051, 0.0059356764644533785, -4.5109128981270933e-05, 3.270343189037159e-05, 0.00014389064598070955, -0.00020587382704649048, 7.45171933662836e-05, -8.940206418933322e-07, 1.5200588070171444e-06, 2.5854911966985628e-06, -7.655683042452609e-06, 5.963765269968343e-06, -1.5087261411190332e-06]]",(x0)' = -12.074 1 +  232.670 x0 + -240.064 x1 + -0.249 x0^2 +  0.526 x0 x1 + -0.258 x1^2 + -0.002 x0^3 + -0.001 x0^2 x1 +  0.007 x0 x1^2 + -0.004 x1^3 | (x1)' =  6.497 1 +  240.519 x0 + -233.136 x1 +  0.364 x0^2 + -0.668 x0 x1 +  0.285 x1^2 +  0.006 x0^2 x1 + -0.012 x0 x1^2 +  0.006 x1^3
2,35.0,100.0,5,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,42,42,100.0,0.42174758948385715,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-11.783715494388737, 232.93676605490862, -240.25772530652915, -0.24877329234482426, 0.5248907261671678, -0.2570975148672224, -0.0016012043721760829, -0.0008577368550169419, 0.007057903180535386, -0.004161682191958994, 6.305315142847078e-05, -0.00010700920700588107, -3.760914776228943e-05, 0.00014160641391516645, -6.014133455626166e-05, 1.3112768187759834e-06, -3.915278697885264e-06, 2.4571321228163577e-06, 2.7329367361450315e-06, -3.762216456656949e-06, 1.1651113812553118e-06], [6.465520734467275, 240.6926741860955, -233.38468280605207, 0.36073144775823157, -0.6610142758059748, 0.28180988252457495, -4.45339613434194e-05, 0.005977664221280792, -0.012246239024107852, 0.005881327403665666, -4.678332970516691e-05, 3.929354122497529e-05, 0.00013426158194262223, -0.00019972722623848695, 7.308375804118931e-05, -9.778998780064772e-07, 1.8753454887371344e-06, 1.9926115252912467e-06, -7.17189563615922e-06, 5.772296582464013e-06, -1.479683031147744e-06]]",(x0)' = -11.784 1 +  232.937 x0 + -240.258 x1 + -0.249 x0^2 +  0.525 x0 x1 + -0.257 x1^2 + -0.002 x0^3 + -0.001 x0^2 x1 +  0.007 x0 x1^2 + -0.004 x1^3 | (x1)' =  6.466 1 +  240.693 x0 + -233.385 x1 +  0.361 x0^2 + -0.661 x0 x1 +  0.282 x1^2 +  0.006 x0^2 x1 + -0.012 x0 x1^2 +  0.006 x1^3
3,35.0,100.0,5,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,42,42,100.0,0.41215441562235355,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-9.609270220002715, 235.27189910579042, -241.89705216923153, -0.2391558537639605, 0.495020947681936, -0.23992873179896212, -0.0013972486217508806, -0.0018544786102175261, 0.008401829556751006, -0.0047384276202010935, 5.754471524570562e-05, -0.00010284861588419862, -1.8126394170788168e-05, 0.00011273782614798452, -4.9420901088437005e-05, 1.3414210353139942e-06, -3.3847193299164385e-06, -6.548749506811887e-08, 6.799080260946855e-06, -6.594626974275963e-06, 1.8942792106652082e-06], [5.675406406441558, 242.11842467935654, -235.5178789491261, 0.3380869898284535, -0.6149562256455677, 0.26166180420416274, 0.0009156786136464367, 0.003746701881776967, -0.010523830921746217, 0.0054584432321467345, -8.028913067667375e-05, 0.00018183557540624206, -9.123952489346047e-05, -4.263774470310368e-05, 3.245919640557795e-05, -1.8069997349841065e-06, 4.513219546005512e-06, -4.7163088947245083e-07, -7.323042887963976e-06, 7.055939251189036e-06, -1.9577701972523247e-06]]",(x0)' = -9.609 1 +  235.272 x0 + -241.897 x1 + -0.239 x0^2 +  0.495 x0 x1 + -0.240 x1^2 + -0.001 x0^3 + -0.002 x0^2 x1 +  0.008 x0 x1^2 + -0.005 x1^3 | (x1)' =  5.675 1 +  242.118 x0 + -235.518 x1 +  0.338 x0^2 + -0.615 x0 x1 +  0.262 x1^2 +  0.001 x0^3 +  0.004 x0^2 x1 + -0.011 x0 x1^2 +  0.005 x1^3
4,35.0,100.0,5,2,2,8.0,8.0,0,0.0,finite_difference,success,,42,42,100.0,0.3870843034237623,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-22.49281348255279, 104.99098463792939, -118.88930838369829, -0.10993478257843671, 0.2637864082496959, -0.11691725595650662, -0.0011102003491589734, 0.0010296762976041386, 0.0024492544887852966, -0.0014966808250155763, 1.73469245563553e-05, -2.6556296450818616e-05, -1.5316389266860462e-05, 3.7634717325123873e-05, -1.3495133887058916e-05, 1.653281035326133e-07, -5.939798011958802e-07, 5.447292091717873e-07, 1.0018544575074852e-07, -3.3651956222171315e-07, 9.878551860321084e-08], [12.247525995040649, 119.2341215376609, -105.3519529535581, 0.18589964588113544, -0.3285398704613205, 0.10681857551889633, 0.0005803723036454393, 0.0007139785610330257, -0.0041948682368268975, 0.0020401603862478554, -1.4462266883887245e-05, 1.1051997240776583e-05, 3.764958325641284e-05, -5.03022735903559e-05, 1.6513387871588078e-05, -1.4505382285011552e-07, 3.7237819187708086e-07, 6.133358761415181e-09, -6.349539030576008e-07, 5.267911536196427e-07, -1.044821309069971e-07]]",(x0)' = -22.493 1 +  104.991 x0 + -118.889 x1 + -0.110 x0^2 +  0.264 x0 x1 + -0.117 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x1^3 | (x1)' =  12.248 1 +  119.234 x0 + -105.352 x1 +  0.186 x0^2 + -0.329 x0 x1 +  0.107 x1^2 +  0.001 x0^3 +  0.001 x0^2 x1 + -0.004 x0 x1^2 +  0.002 x1^3
5,35.0,100.0,5,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,42,42,100.0,0.39188008569180965,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-21.973582315288713, 105.25900095216623, -119.03729704251953, -0.11063346940959462, 0.26364341995935064, -0.11665480986087698, -0.0011194023014798314, 0.0010397759240015443, 0.0024558451332839046, -0.001508784304331366, 1.7410652184352782e-05, -2.7016994286766968e-05, -1.4307466464383166e-05, 3.681000934044042e-05, -1.3282250174436139e-05, 1.6901122801029855e-07, -6.065453842760057e-07, 5.541463084432639e-07, 1.092046323547043e-07, -3.505800033375499e-07, 1.0346907608624118e-07], [12.1491906424756, 119.36596561234056, -105.60646963350014, 0.18468126499069065, -0.3255255640501826, 0.10569037174179181, 0.0006054119236987577, 0.0006770107388947222, -0.004179255528045274, 0.0020414551504945224, -1.470710121853447e-05, 1.2006530099020062e-05, 3.629378466080045e-05, -4.950643286190616e-05, 1.6358162251079202e-05, -1.531461342403825e-07, 4.023853303750754e-07, -3.609139718577558e-08, -6.093169817304452e-07, 5.218079391044029e-07, -1.049947271625931e-07]]",(x0)' = -21.974 1 +  105.259 x0 + -119.037 x1 + -0.111 x0^2 +  0.264 x0 x1 + -0.117 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.002 x1^3 | (x1)' =  12.149 1 +  119.366 x0 + -105.606 x1 +  0.185 x0^2 + -0.326 x0 x1 +  0.106 x1^2 +  0.001 x0^3 +  0.001 x0^2 x1 + -0.004 x0 x1^2 +  0.002 x1^3
6,35.0,100.0,5,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,42,42,100.0,0.4062482826411724,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-17.70100452785294, 107.65089732147459, -120.2495546960812, -0.11306869130988302, 0.2548401618483675, -0.11114915651137094, -0.001223359455954623, 0.0010777327720522666, 0.002640447581285627, -0.0016738474368407923, 1.8057576760255637e-05, -3.306693262248625e-05, -2.7357871874793475e-07, 2.500320978828148e-05, -1.0079624504527897e-05, 2.0296034598387784e-07, -6.811407816414195e-07, 4.987699583552555e-07, 3.815055200643647e-07, -5.958554165338496e-07, 1.7405294351359386e-07], [11.075118423922993, 120.39862287923388, -107.81555130290636, 0.17066663737853136, -0.2937929224972304, 0.09414428664072044, 0.0008622004854537729, 0.00023039780832757512, -0.0039000397992303582, 0.0020012936055547755, -1.62808239688891e-05, 1.9803791762044298e-05, 2.318826108599711e-05, -4.071877081866664e-05, 1.4391541684091774e-05, -2.4236623681318924e-07, 7.086375866696462e-07, -4.1453380386282045e-07, -4.3587765926002756e-07, 5.245898559253292e-07, -1.2138563887699778e-07]]",(x0)' = -17.701 1 +  107.651 x0 + -120.250 x1 + -0.113 x0^2 +  0.255 x0 x1 + -0.111 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 +  0.003 x0 x1^2 + -0.002 x1^3 | (x1)' =  11.075 1 +  120.399 x0 + -107.816 x1 +  0.171 x0^2 + -0.294 x0 x1 +  0.094 x1^2 +  0.001 x0^3 + -0.004 x0 x1^2 +  0.002 x1^3
7,35.0,100.0,5,2,5,20.0,20.0,0,0.0,finite_difference,success,,41,42,97.61904761904762,0.43697967380285263,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-18.819361076485713, 19.630876185733104, -40.304088735955276, -0.001441956049341914, 0.07606930742254624, -0.038319907252605964, -0.00031473888432467805, 0.0013361035452783443, 0.0010685195899062256, -0.0003237814708377172, 2.503366132398022e-06, -7.14687515203461e-06, 2.432591576906068e-06, 8.955951811508851e-07, 5.692278317160983e-07, 5.106971257539512e-10, -4.171143936335187e-08, 4.218702410746617e-08, 0.0, -6.712985446187279e-08, 2.18156463800151e-08], [-8.58972179354939, 40.31098529000573, -19.657975736584, 0.09223484580959035, -0.10374734583251245, -0.0169286411976717, 0.0003998156978238222, -0.0007524572035072653, -0.0016493120914477873, 0.00029227658898608777, -3.4091030690448852e-06, 1.0404928342466684e-06, 6.5540727240014825e-06, -4.327446815046232e-06, 9.766556267461268e-07, -3.5264401709854085e-08, 8.065748984507517e-08, -1.4343500533549897e-08, -3.184291001252575e-08, 3.642697497031851e-08, 5.674900323801565e-09]]",(x0)' = -18.819 1 +  19.631 x0 + -40.304 x1 + -0.001 x0^2 +  0.076 x0 x1 + -0.038 x1^2 +  0.001 x0^2 x1 +  0.001 x0 x1^2 | (x1)' = -8.590 1 +  40.311 x0 + -19.658 x1 +  0.092 x0^2 + -0.104 x0 x1 + -0.017 x1^2 + -0.001 x0^2 x1 + -0.002 x0 x1^2
8,35.0,100.0,5,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,42,42,100.0,0.380847692489624,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-18.33273119248656, 19.787009024107217, -40.473139608138915, -0.002457091511104467, 0.07775993988130074, -0.0389570124567395, -0.00030031872040446524, 0.001259843555877787, 0.0011720305813709172, -0.0003616819569679886, 2.5409309843269406e-06, -7.196770787184194e-06, 2.6190886086051252e-06, 6.151974794535129e-07, 6.619551393884424e-07, 6.708260869264643e-10, -3.834569688666902e-08, 2.636947728179764e-08, 2.2641282562807046e-08, -7.947049566147384e-08, 2.3805613749154585e-08], [-7.706445102656383, 40.530853368252735, -19.86149864164805, 0.0912356102799552, -0.10271951453967088, -0.016958189865078244, 0.00040883407149292324, -0.0007674848649148354, -0.0016464236067771868, 0.00029269075345856265, -3.4229267180485566e-06, 1.0645261974099478e-06, 6.626936303843122e-06, -4.43436984314109e-06, 9.954106327656609e-07, -3.590551302929853e-08, 8.327790071777643e-08, -1.857480588251099e-08, -2.879150314074264e-08, 3.5762079593455385e-08, 5.654862028528023e-09]]",(x0)' = -18.333 1 +  19.787 x0 + -40.473 x1 + -0.002 x0^2 +  0.078 x0 x1 + -0.039 x1^2 +  0.001 x0^2 x1 +  0.001 x0 x1^2 | (x1)' = -7.706 1 +  40.531 x0 + -19.861 x1 +  0.091 x0^2 + -0.103 x0 x1 + -0.017 x1^2 + -0.001 x0^2 x1 + -0.002 x0 x1^2
9,35.0,100.0,5,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,42,42,100.0,0.4137831758707762,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[-14.908488899743109, 21.818491926195865, -42.44564051622039, -0.01069779346174798, 0.08553994923033847, -0.039703683383361554, -0.00029172449788401634, 0.001164937056552055, 0.0013788760551684202, -0.0004685895874754433, 2.750845032202194e-06, -7.180685268345262e-06, 2.882263175628912e-06, -1.4264769742841715e-07, 9.57587729658552e-07, -7.905413637210096e-10, -3.190666142821831e-08, 2.9992222243462124e-09, 6.027905372028278e-08, -1.0564901270336422e-07, 3.019259520206737e-08], [-0.2288642808251909, 42.4773267603507, -21.902196003206697, 0.08053257625274357, -0.09002084703968524, -0.01761207996562103, 0.0005012352146054168, -0.0009333811195234574, -0.0015881950401216048, 0.00029509224240366756, -3.3103877485233818e-06, 7.138724769376152e-07, 7.620656476594903e-06, -5.541517659023173e-06, 1.2225130193265916e-06, -4.328085068977051e-08, 1.1286084885080072e-07, -6.423999671003761e-08, 4.004322738545488e-09, 2.735321023268406e-08, 5.755404646016169e-09]]",(x0)' = -14.908 1 +  21.818 x0 + -42.446 x1 + -0.011 x0^2 +  0.086 x0 x1 + -0.040 x1^2 +  0.001 x0^2 x1 +  0.001 x0 x1^2 | (x1)' = -0.229 1 +  42.477 x0 + -21.902 x1 +  0.081 x0^2 + -0.090 x0 x1 + -0.018 x1^2 +  0.001 x0^3 + -0.001 x0^2 x1 + -0.002 x0 x1^2
