configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,1,4.0,4.0,0,0.0,finite_difference,success,,16,20,80.0,0.8265735562890768,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 233.30357885654723, -240.06130310779676, 0.7089288746121939, 0.0, -0.21880109304623055, -2.7540121398238036, 2.9978376808889524, 2.273040103913012, -2.280704199030257], [0.0, 240.16817771606352, -233.40983135630398, 0.7019809193626125, 0.0, -1.183339588641049, -0.661562007644422, 6.610033023564796, -11.41585672731245, 5.237580404228687]]",(x0)' =  233.304 x0 + -240.061 x1 +  0.709 x0^2 + -0.219 x1^2 + -2.754 x0^3 +  2.998 x0^2 x1 +  2.273 x0 x1^2 + -2.281 x1^3 | (x1)' =  240.168 x0 + -233.410 x1 +  0.702 x0^2 + -1.183 x1^2 + -0.662 x0^3 +  6.610 x0^2 x1 + -11.416 x0 x1^2 +  5.238 x1^3
2,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,16,20,80.0,0.20011615380644798,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 233.57260695408772, -240.26504990555654, 0.676733751371738, 0.0, -0.1969942106667503, -2.8376229901762033, 3.2205346705752502, 2.0909014121049196, -2.237314767418065], [0.0, 240.3559491379673, -233.66374507959432, 0.7122454381145973, 0.0, -1.1821169949700483, -0.543120275551562, 6.334082298755219, -11.218112993636952, 5.196632615609327]]",(x0)' =  233.573 x0 + -240.265 x1 +  0.677 x0^2 + -0.197 x1^2 + -2.838 x0^3 +  3.221 x0^2 x1 +  2.091 x0 x1^2 + -2.237 x1^3 | (x1)' =  240.356 x0 + -233.664 x1 +  0.712 x0^2 + -1.182 x1^2 + -0.543 x0^3 +  6.334 x0^2 x1 + -11.218 x0 x1^2 +  5.197 x1^3
3,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,16,20,80.0,0.19120184145867825,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 235.87616629695427, -241.94698870129753, 0.40247161703901135, 0.0, -0.02060466730941295, -3.4279935414447187, 4.547894697024307, 1.2854472809583999, -2.1672289938817855], [0.0, 241.90730999147107, -235.83041104688112, 0.7988767779730737, 0.0, -1.1679208231996578, 0.5839412064715277, 3.440004136899248, -8.829568211144043, 4.5716674091659595]]",(x0)' =  235.876 x0 + -241.947 x1 +  0.402 x0^2 + -0.021 x1^2 + -3.428 x0^3 +  4.548 x0^2 x1 +  1.285 x0 x1^2 + -2.167 x1^3 | (x1)' =  241.907 x0 + -235.830 x1 +  0.799 x0^2 + -1.168 x1^2 +  0.584 x0^3 +  3.440 x0^2 x1 + -8.830 x0 x1^2 +  4.572 x1^3
4,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,10,20,50.0,0.1858644299209118,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 106.10991973934357, -118.89974674516746, 0.0, 0.0, 0.0, -2.27947234943772, 3.651054504638881, 0.0, -0.8044202732485923], [0.0, 118.49277460914384, -105.74754911333382, 0.0, 0.0, 0.0, 0.9148541544103747, 0.0, -3.685893902269672, 2.213429797169445]]",(x0)' =  106.110 x0 + -118.900 x1 + -2.279 x0^3 +  3.651 x0^2 x1 + -0.804 x1^3 | (x1)' =  118.493 x0 + -105.748 x1 +  0.915 x0^3 + -3.686 x0 x1^2 +  2.213 x1^3
5,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,10,20,50.0,0.179316820576787,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 106.36397877231073, -119.04474749220819, 0.0, 0.0, 0.0, -2.290088820661598, 3.673320223872097, 0.0, -0.8170901740527957], [0.0, 118.64834306563003, -106.01190007162572, 0.0, 0.0, 0.0, 0.9269599390146478, 0.0, -3.7138975806632955, 2.2300455112832385]]",(x0)' =  106.364 x0 + -119.045 x1 + -2.290 x0^3 +  3.673 x0^2 x1 + -0.817 x1^3 | (x1)' =  118.648 x0 + -106.012 x1 +  0.927 x0^3 + -3.714 x0 x1^2 +  2.230 x1^3
6,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,10,20,50.0,0.18646246194839478,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 108.62281677016091, -120.2318832237519, 0.0, 0.0, 0.0, -2.423728424082049, 3.92183359697427, 0.0, -0.9454117083275777], [0.0, 119.90451372493395, -108.31712584728335, 0.0, 0.0, 0.0, 1.0148976547841861, 0.0, -3.901475791787063, 2.34109149609119]]",(x0)' =  108.623 x0 + -120.232 x1 + -2.424 x0^3 +  3.922 x0^2 x1 + -0.945 x1^3 | (x1)' =  119.905 x0 + -108.317 x1 +  1.015 x0^3 + -3.901 x0 x1^2 +  2.341 x1^3
7,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,10,20,50.0,0.18583847023546696,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 19.56961921979497, -38.65082317027691, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4067737066003088, -0.24752990388287405], [0.0, 38.603038103292775, -19.67972216349247, 2.7562700026429434, -3.6668249188212942, 0.0, 0.38522112978975886, -1.421512062238135, 0.0, 0.0]]",(x0)' =  19.570 x0 + -38.651 x1 +  1.407 x0 x1^2 + -0.248 x1^3 | (x1)' =  38.603 x0 + -19.680 x1 +  2.756 x0^2 + -3.667 x0 x1 +  0.385 x0^3 + -1.422 x0^2 x1
8,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,10,20,50.0,0.35624710470438004,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 19.78192668345744, -38.87791433840611, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4226189793032797, -0.26088760930695176], [0.0, 38.82220441096445, -19.888824144934198, 2.7294120372512634, -3.632919712728715, 0.0, 0.3973819123387819, -1.436312999577457, 0.0, 0.0]]",(x0)' =  19.782 x0 + -38.878 x1 +  1.423 x0 x1^2 + -0.261 x1^3 | (x1)' =  38.822 x0 + -19.889 x1 +  2.729 x0^2 + -3.633 x0 x1 +  0.397 x0^3 + -1.436 x0^2 x1
9,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,8,20,40.0,0.3114705178886652,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 21.90892472551986, -40.8966116233806, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5653967592479832, -0.39432804363280916], [0.0, 40.93730673813029, -22.01827449669856, 0.0, 0.0, 0.0, 0.3398548386515325, -1.4822905757797569, 0.0, 0.0]]",(x0)' =  21.909 x0 + -40.897 x1 +  1.565 x0 x1^2 + -0.394 x1^3 | (x1)' =  40.937 x0 + -22.018 x1 +  0.340 x0^3 + -1.482 x0^2 x1
10,35.0,-0.0007537510658310451,36.85636440218341,1000.0,3,4,1,4.0,12.0,0,0.0,finite_difference,success,,52,140,37.142857142857146,1.5986988823860884,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2"", ""x0^3"", ""x0^2 x1"", ""x0^2 x2"", ""x0^2 x3"", ""x0 x1^2"", ""x0 x1 x2"", ""x0 x1 x3"", ""x0 x2^2"", ""x0 x2 x3"", ""x0 x3^2"", ""x1^3"", ""x1^2 x2"", ""x1^2 x3"", ""x1 x2^2"", ""x1 x2 x3"", ""x1 x3^2"", ""x2^3"", ""x2^2 x3"", ""x2 x3^2"", ""x3^3""]","[[0.0, 432.32016635515185, -726.9338791507433, 400.47526454898684, -107.10795072220856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.9719222402223429, 2.840603911047895, 0.0, 3.6662374505619124, 0.0, 0.0, -3.877810190059833, 0.0, -4.908707763150101, 1.9385211521858714, 4.079569268288132, -21.84661729293523, 0.0, 32.96317944480468, 0.0, 0.0, -14.900065659957496, 2.1054685192460405, 0.0, 0.0], [0.0, 125.02708582714973, -0.029616500921313058, -125.0099003173893, 0.013211685809713132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015408056599462476, -0.02742428599976767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004275251875224266, 0.0, 0.051945683309192206, 0.0, -0.06448064620891425, 0.0, 0.0, 0.023996840632943415, -0.003815867480364271, 0.0, 0.0], [0.0, -0.009980915239704659, 125.01393015998877, 0.014040513808935033, -125.01723130456736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012463319996266377, -0.020465652333368275, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04441393338638727, 0.241979553164567, 0.0, -0.20387685580065623, 0.0, 0.0, 0.0, 0.0, 0.07645390898052994, -0.03741119104487415], [0.0, 106.0861240811571, -397.28878698492315, 723.9723326527562, -431.5227113652335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.1178711334561915, -0.231054660218455, 0.0, 6.317975453930747, 0.0, 2.8584414490034535, -3.095940168179012, 6.985979021109132, -16.68451428981861, 0.0, 6.429109190998408, 0.0, 0.0, 1.7608441781195836, 0.0, -3.2559087397307787, 1.9448242919178542]]",(x0)' =  432.320 x0 + -726.934 x1 +  400.475 x2 + -107.108 x3 + -1.972 x0^3 +  2.841 x0^2 x1 +  3.666 x0^2 x3 + -3.878 x0 x1 x3 + -4.909 x0 x2 x3 +  1.939 x0 x3^2 +  4.080 x1^3 + -21.847 x1^2 x2 +  32.963 x1 x2^2 + -14.900 x2^3 +  2.105 x2^2 x3 | (x1)' =  125.027 x0 + -0.030 x1 + -125.010 x2 +  0.013 x3 +  0.015 x0^3 + -0.027 x0^2 x1 +  0.004 x0 x3^2 +  0.052 x1^2 x2 + -0.064 x1 x2^2 +  0.024 x2^3 + -0.004 x2^2 x3 | (x2)' = -0.010 x0 +  125.014 x1 +  0.014 x2 + -125.017 x3 + -0.012 x0^2 x3 + -0.020 x0 x1^2 + -0.044 x1^3 +  0.242 x1^2 x2 + -0.204 x1 x2^2 +  0.076 x2 x3^2 + -0.037 x3^3 | (x3)' =  106.086 x0 + -397.289 x1 +  723.972 x2 + -431.523 x3 + -3.118 x0^2 x3 + -0.231 x0 x1^2 +  6.318 x0 x1 x3 +  2.858 x0 x2 x3 + -3.096 x0 x3^2 +  6.986 x1^3 + -16.685 x1^2 x2 +  6.429 x1 x2^2 +  1.761 x2^3 + -3.256 x2 x3^2 +  1.945 x3^3
