configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,1,4.0,4.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,1.8555683754384518,"[""1"", ""x0"", ""x1""]","[[0.0, 197.01721853041596, -206.0532726797814], [0.0, 206.11249224035618, -197.07960102999337]]",(x0)' =  197.017 x0 + -206.053 x1 | (x1)' =  206.112 x0 + -197.080 x1
2,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.11059404350817204,"[""1"", ""x0"", ""x1""]","[[0.0, 211.94030715302878, -220.04651513457478], [0.0, 220.11859674137673, -212.01575171527114]]",(x0)' =  211.940 x0 + -220.047 x1 | (x1)' =  220.119 x0 + -212.016 x1
3,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.09831864759325981,"[""1"", ""x0"", ""x1""]","[[0.0, 231.0830826033617, -236.97140802971205], [0.0, 236.91480051674927, -231.0317893624782]]",(x0)' =  231.083 x0 + -236.971 x1 | (x1)' =  236.915 x0 + -231.032 x1
4,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,2,8.0,8.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,0.08583681099116802,"[""1"", ""x0"", ""x1""]","[[0.0, 81.89456724826547, -95.37696873429681], [0.0, 95.37847874704292, -81.89579556796218]]",(x0)' =  81.895 x0 + -95.377 x1 | (x1)' =  95.378 x0 + -81.896 x1
5,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.09753317944705486,"[""1"", ""x0"", ""x1""]","[[0.0, 90.44370460928394, -103.6269896327202], [0.0, 103.61945280020396, -90.43118283741616]]",(x0)' =  90.444 x0 + -103.627 x1 | (x1)' =  103.619 x0 + -90.431 x1
6,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.10075202025473118,"[""1"", ""x0"", ""x1""]","[[0.0, 105.29285481194934, -116.07268062763379], [0.0, 116.01032246148718, -105.22602246435856]]",(x0)' =  105.293 x0 + -116.073 x1 | (x1)' =  116.010 x0 + -105.226 x1
7,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,5,20.0,20.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,0.08386044763028622,"[""1"", ""x0"", ""x1""]","[[0.0, 18.261412829939147, -32.46911870267537], [0.0, 32.47721166412233, -18.282583539474533]]",(x0)' =  18.261 x0 + -32.469 x1 | (x1)' =  32.477 x0 + -18.283 x1
8,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.09313385747373104,"[""1"", ""x0"", ""x1""]","[[0.0, 18.59462443685553, -32.71155674602134], [0.0, 32.71778660631167, -18.614286701340646]]",(x0)' =  18.595 x0 + -32.712 x1 | (x1)' =  32.718 x0 + -18.614 x1
9,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.09395073913037777,"[""1"", ""x0"", ""x1""]","[[0.0, 22.62037810519153, -37.728048917626005], [0.0, 37.74359202626652, -22.650867272409165]]",(x0)' =  22.620 x0 + -37.728 x1 | (x1)' =  37.744 x0 + -22.651 x1
10,80.0,0.00022397498597370244,37.49490932187706,1000.0,1,4,1,4.0,12.0,0,0.0,finite_difference,success,,14,20,70.0,0.159166868776083,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[0.0, 260.258231785461, -375.4391496507991, 167.3471669602658, -59.49981211228271], [0.0, 125.04192951173448, 0.0, -125.10091617063338, 0.05611533969204596], [0.0, -0.03972380215782621, 125.060787104974, 0.0, -125.02683624070822], [0.0, 59.5102657509428, -167.41147867325938, 375.55569665008187, -260.31428006392906]]",(x0)' =  260.258 x0 + -375.439 x1 +  167.347 x2 + -59.500 x3 | (x1)' =  125.042 x0 + -125.101 x2 +  0.056 x3 | (x2)' = -0.040 x0 +  125.061 x1 + -125.027 x3 | (x3)' =  59.510 x0 + -167.411 x1 +  375.556 x2 + -260.314 x3
