configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
146,4,failed,integration error: model derivative became non-finite,14.084,0.011252112496414135,8.878460943698883,13642,0,,0,,
146,1088,failed,integration error: model derivative became non-finite,14.196,0.05738678545135377,12.378695949912071,19083,0,,0,,
146,622,failed,integration error: model derivative became non-finite,14.192,0.02039713760763519,9.838451469317079,15240,0,,0,,
146,620,failed,integration error: model derivative became non-finite,14.192,0.07603891446026584,9.817397763952613,15326,0,,0,,
