configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
14,4,success,,14.064,14.064,24.926674472168088,39287,3517,0.42450313728428163,3517,0.8385179278781087,0.83956183108995
14,1088,success,,14.176,14.176,18.269803654402494,29679,3545,1.648642840344864,3545,2.0943865477024164,2.0911595401753824
14,622,success,,14.172,14.172,18.194229442626238,30070,3544,1.157496752395634,3544,1.526902686840022,1.5255973393895594
14,620,success,,14.172,14.172,19.648413449525833,31467,3544,0.3815202677340101,3544,1.1457222194251753,1.144932603213847
