13.519388,0,-0,0
20.675463,-0,18.312561,17.084944
0,-0,17.272676,-0
-0,0,0,-0
0,-13.80476,-20.253925,-0
-0,-29.222776,0,-0
0,25.451925,0,0
0,13.009933,0,0
-17.470472,-0,-33.859257,-0
-18.581928,0,0,-0
12.647704,0,0,-0
0,0,15.396275,0
0,-0,-0,-19.74358
0,-0,-0,0
0,16.750763,0,-14.076583
