-0,10.857091,-0,-26.792192
0,-13.39427,0,6.2462811
0,0,-22.034628,-6.0628934
-22.198387,0,-0,-12.179223
-0,-7.1254344,-0,-0
-9.7040491,9.1425362,-26.649529,-11.803308
-11.201466,20.809765,-11.834698,0
17.988306,9.6356678,-5.7497587,-0
17.316181,0,-14.271797,0
-0,0,-0,12.787163
15.827042,-0,-6.8149185,0
-6.1442876,-0,-14.537148,14.039627
0,-0,0,0
15.318253,5.8456349,-0,14.152507
0,-15.301671,0,-0
