configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,,,10000.0,3,2,1,4.0,4.0,0,0.0,finite_difference,success,,16,20,80.0,1.9883795036002994,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 233.30361651230473, -240.061313066815, 0.019234352695556435, 0.0, -0.005936626312302728, -0.0020273729746456705, 0.002206911195995868, 0.0016732117248237652, -0.0016788966478618328], [0.0, 240.16819753577272, -233.40987632250327, 0.01904686284910854, 0.0, -0.032106663575379404, -0.0004870590380661623, 0.004866060753755542, -0.008403803152066158, 0.003855627297597766]]",(x0)' =  233.304 x0 + -240.061 x1 +  0.019 x0^2 + -0.006 x1^2 + -0.002 x0^3 +  0.002 x0^2 x1 +  0.002 x0 x1^2 + -0.002 x1^3 | (x1)' =  240.168 x0 + -233.410 x1 +  0.019 x0^2 + -0.032 x1^2 +  0.005 x0^2 x1 + -0.008 x0 x1^2 +  0.004 x1^3
2,35.0,,,10000.0,3,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,16,20,80.0,0.16047033667564392,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 233.57264327533534, -240.26505939265095, 0.018360831527212736, 0.0, -0.00534495459977185, -0.0020889249538264825, 0.0023708563532522002, 0.0015391226063745636, -0.0016469526590796742], [0.0, 240.3559694956688, -233.66378973308056, 0.019325362600314106, 0.0, -0.032073498728061395, -0.00039986585144084427, 0.00466291308498382, -0.008258228005197946, 0.0038254816564935214]]",(x0)' =  233.573 x0 + -240.265 x1 +  0.018 x0^2 + -0.005 x1^2 + -0.002 x0^3 +  0.002 x0^2 x1 +  0.002 x0 x1^2 + -0.002 x1^3 | (x1)' =  240.356 x0 + -233.664 x1 +  0.019 x0^2 + -0.032 x1^2 +  0.005 x0^2 x1 + -0.008 x0 x1^2 +  0.004 x1^3
3,35.0,,,10000.0,3,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,16,20,80.0,0.15516352001577616,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 235.87619168292554, -241.94699488245436, 0.010919514655632873, 0.0, -0.0005590802535637583, -0.0025235458913113644, 0.003348056088654875, 0.0009461211251188596, -0.0015953361068086324], [0.0, 241.90733407182452, -235.83045218177037, 0.02167584614703526, 0.0, -0.03168836379292104, 0.0004298482800410185, 0.0025323562870715253, -0.006499823027492216, 0.003365388583739748]]",(x0)' =  235.876 x0 + -241.947 x1 +  0.011 x0^2 + -0.001 x1^2 + -0.003 x0^3 +  0.003 x0^2 x1 +  0.001 x0 x1^2 + -0.002 x1^3 | (x1)' =  241.907 x0 + -235.830 x1 +  0.022 x0^2 + -0.032 x1^2 +  0.003 x0^2 x1 + -0.006 x0 x1^2 +  0.003 x1^3
4,35.0,,,10000.0,3,2,2,8.0,8.0,0,0.0,finite_difference,success,,18,20,90.0,0.15106535702943802,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.807354590302065, 106.0689229665669, -118.54028220338161, -0.09381566307931287, 0.24559754916672144, -0.11867066893909019, -0.0016461746041404885, 0.0020116679293868895, 0.001228980401826467, -0.0012494908754694554], [46.186644256423286, 118.75939924168785, -106.19141837681217, 0.0, -0.03412050549515552, 0.0, 3.8086133271180605e-05, 0.0015078998704566044, -0.0036650261855650235, 0.0017873968023158994]]",(x0)' = -18.807 1 +  106.069 x0 + -118.540 x1 + -0.094 x0^2 +  0.246 x0 x1 + -0.119 x1^2 + -0.002 x0^3 +  0.002 x0^2 x1 +  0.001 x0 x1^2 + -0.001 x1^3 | (x1)' =  46.187 1 +  118.759 x0 + -106.191 x1 + -0.034 x0 x1 +  0.002 x0^2 x1 + -0.004 x0 x1^2 +  0.002 x1^3
5,35.0,,,10000.0,3,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,18,20,90.0,0.1603571530431509,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-18.316920134298456, 106.32560471796981, -118.69267013228568, -0.09418349986136014, 0.2445133224136644, -0.11786018180809998, -0.0016504170057235667, 0.002021795684040069, 0.001227970364399429, -0.0012543385788815358], [45.2160413236987, 118.90596398486335, -106.44447578737694, 0.0, -0.0333583642531245, 0.0, 5.6255277618957265e-05, 0.0014832582449394983, -0.0036684747683737038, 0.0017965503261023993]]",(x0)' = -18.317 1 +  106.326 x0 + -118.693 x1 + -0.094 x0^2 +  0.245 x0 x1 + -0.118 x1^2 + -0.002 x0^3 +  0.002 x0^2 x1 +  0.001 x0 x1^2 + -0.001 x1^3 | (x1)' =  45.216 1 +  118.906 x0 + -106.444 x1 + -0.033 x0 x1 +  0.001 x0^2 x1 + -0.004 x0 x1^2 +  0.002 x1^3
6,35.0,,,10000.0,3,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,17,20,85.0,0.17040233965963125,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[-38.58263579377774, 108.52014653268351, -119.96654643925129, 0.01770793672891952, 0.0, 0.008345281885228158, -0.0013323879010363677, 0.0019078430952460116, 0.0005159343955852775, -0.0007487686035279209], [0.0, 120.05012039961726, -108.53685938840681, 0.0, -0.007822116183730412, -0.01121843649211178, 0.00028486174200131225, 0.0009387365420259944, -0.0032392257222599754, 0.001663723602003221]]",(x0)' = -38.583 1 +  108.520 x0 + -119.967 x1 +  0.018 x0^2 +  0.008 x1^2 + -0.001 x0^3 +  0.002 x0^2 x1 +  0.001 x0 x1^2 + -0.001 x1^3 | (x1)' =  120.050 x0 + -108.537 x1 + -0.008 x0 x1 + -0.011 x1^2 +  0.001 x0^2 x1 + -0.003 x0 x1^2 +  0.002 x1^3
7,35.0,,,10000.0,3,2,5,20.0,20.0,0,0.0,finite_difference,success,,17,20,85.0,0.1484953174367547,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 21.194657753947855, -39.587701289749376, 0.0, 0.05592827731044629, -0.03413898766175309, -0.0005425889206586874, 0.0012101268895648404, 0.0003466311314481933, -0.0002175512688029342], [0.0, 39.81149192976817, -21.215487182489802, 0.07466300242908222, -0.091502628425844, -0.006496135431541879, 0.00013503430749829372, -0.00012865892888218238, -0.001291005243497704, 0.0005009475719180932]]",(x0)' =  21.195 x0 + -39.588 x1 +  0.056 x0 x1 + -0.034 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 | (x1)' =  39.811 x0 + -21.215 x1 +  0.075 x0^2 + -0.092 x0 x1 + -0.006 x1^2 + -0.001 x0 x1^2 +  0.001 x1^3
8,35.0,,,10000.0,3,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,17,20,85.0,0.15638785529881716,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 21.40184354378964, -39.80960537577357, 0.0, 0.05609807188841792, -0.0342111893647672, -0.0005437905206688852, 0.0012088159839474272, 0.00035779861995064084, -0.00022556325953519905], [0.0, 40.03374552733864, -21.425374830966646, 0.07394453172039905, -0.0907562250180442, -0.006358394134643882, 0.00014018668169453441, -0.0001307920412488507, -0.0012992616630963843, 0.0005046985485568254]]",(x0)' =  21.402 x0 + -39.810 x1 +  0.056 x0 x1 + -0.034 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 | (x1)' =  40.034 x0 + -21.425 x1 +  0.074 x0^2 + -0.091 x0 x1 + -0.006 x1^2 + -0.001 x0 x1^2 +  0.001 x1^3
9,35.0,,,10000.0,3,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,17,20,85.0,0.15777712035924196,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3""]","[[0.0, 23.460571437180626, -41.77963056360534, 0.0, 0.054870385988670604, -0.033155664237884484, -0.000552470879561078, 0.0011955342383228218, 0.000450686165661333, -0.0002971764450842532], [0.0, 42.00981413867181, -23.51150574181561, 0.06679287163943863, -0.0822523846917083, -0.005427526858681917, 0.00018878147853291976, -0.00015465749539048367, -0.0013630507639807497, 0.0005368451594188628]]",(x0)' =  23.461 x0 + -41.780 x1 +  0.055 x0 x1 + -0.033 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 | (x1)' =  42.010 x0 + -23.512 x1 +  0.067 x0^2 + -0.082 x0 x1 + -0.005 x1^2 + -0.001 x0 x1^2 +  0.001 x1^3
10,35.0,,,10000.0,3,4,1,4.0,12.0,0,0.0,finite_difference,success,,105,140,75.0,0.9915343206375837,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2"", ""x0^3"", ""x0^2 x1"", ""x0^2 x2"", ""x0^2 x3"", ""x0 x1^2"", ""x0 x1 x2"", ""x0 x1 x3"", ""x0 x2^2"", ""x0 x2 x3"", ""x0 x3^2"", ""x1^3"", ""x1^2 x2"", ""x1^2 x3"", ""x1 x2^2"", ""x1 x2 x3"", ""x1 x3^2"", ""x2^3"", ""x2^2 x3"", ""x2 x3^2"", ""x3^3""]","[[0.0, 432.5777608042183, -727.5583426448395, 401.02311692976787, -107.25450052905276, -0.025892369495887843, 0.0, -0.053872346442639385, 0.1540233798045692, 0.5304912479023276, -1.1704164707455877, 0.0, 0.6540829406216513, 0.0, -0.08933442433041945, 0.008135864838583372, -0.06065928546735706, 0.04141305763858316, -0.018944162771215932, 0.14496482684644282, -0.1677479503648181, 0.07862215067937436, 0.0, 0.0034671510645929763, -0.006898805864759699, -0.12738836935450673, 0.2408089910633654, -0.11861939699389819, -0.08326328019661022, 0.09044152014546308, -0.009989467033295348, -0.014019844100939328, 7.733585886291117e-05, 0.0, -0.0003357061423655445], [0.0, 124.9935854112866, 0.04677093004408186, -125.06946051483489, 0.029476645904002268, -2.365746074527834e-05, 0.0, 0.0, 0.0, 2.877411947374525e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 9.158153445782374e-05, -0.00015776910685214442, -4.3018493510291735e-05, -0.0003039801708440771, 0.0, 0.0, 0.0017535826149150597, 0.0, -0.0014400033604656272, 0.00043553260959349594, 4.606988671788921e-05, -0.000575411136174206, -0.0016088456219950252, 0.002587092034137991, 1.4033798068235259e-05, 0.0, -0.002450270296147616, 0.002894796461233879, -0.0015409435633106363, 0.00029752797206554553], [0.0, 0.01563200499252645, 124.96732188132923, 0.03663259681157021, -125.01786962762378, 0.0006233024085188927, 0.0, 0.0, 0.0, -0.0018843601863750908, 0.000886049451910454, 0.0, 0.0008572531154923686, 0.0, -0.00047450312155134807, -0.0005363345453401016, 0.0014916126861151228, 0.0, 0.000530005123921213, 0.0014758708109867292, -0.007410967606324721, -0.001162282696752563, 0.004718128753303311, 0.0007825935764896693, -0.0008692649579162412, -0.004816810262763626, 0.016905968151015905, 0.0, -0.01721637503489863, 0.0, 0.0020546451146295176, 0.0054941075231459795, 0.0, -0.0018194962031329528, 0.00037840995973559055], [0.0, 105.57586006105407, -396.1434826830836, 722.9494604096335, -431.1838303760576, 0.1527562838579074, -0.265582791488561, 0.0, 0.0, -0.4284760037904887, 1.2188866756551826, -0.21508555026259218, -0.5430912232373991, 0.0, 0.08159151179580956, 0.003356775027652123, 0.0, 0.03482270042764541, -0.026353561010835306, -0.07823251985557658, -0.039863842166304855, 0.09188179822739305, 0.13357213526901107, -0.19248073531549173, 0.05773723553172578, 0.1631856822813867, -0.26263621882051197, 0.0, 0.0414099791584414, 0.1803217523648975, -0.0812081062033856, 0.04016933270792223, -0.13833362396769838, 0.08614675552599788, -0.013560291985859991]]",(x0)' =  432.578 x0 + -727.558 x1 +  401.023 x2 + -107.255 x3 + -0.026 x0^2 + -0.054 x0 x2 +  0.154 x0 x3 +  0.530 x1^2 + -1.170 x1 x2 +  0.654 x2^2 + -0.089 x3^2 +  0.008 x0^3 + -0.061 x0^2 x1 +  0.041 x0^2 x2 + -0.019 x0^2 x3 +  0.145 x0 x1^2 + -0.168 x0 x1 x2 +  0.079 x0 x1 x3 +  0.003 x0 x2 x3 + -0.007 x0 x3^2 + -0.127 x1^3 +  0.241 x1^2 x2 + -0.119 x1^2 x3 + -0.083 x1 x2^2 +  0.090 x1 x2 x3 + -0.010 x1 x3^2 + -0.014 x2^3 | (x1)' =  124.994 x0 +  0.047 x1 + -125.069 x2 +  0.029 x3 +  0.002 x0 x1 x3 + -0.001 x0 x2 x3 + -0.001 x1^2 x2 + -0.002 x1^2 x3 +  0.003 x1 x2^2 + -0.002 x2^3 +  0.003 x2^2 x3 + -0.002 x2 x3^2 | (x2)' =  0.016 x0 +  124.967 x1 +  0.037 x2 + -125.018 x3 +  0.001 x0^2 + -0.002 x1^2 +  0.001 x1 x2 +  0.001 x2^2 + -0.001 x0^3 +  0.001 x0^2 x1 +  0.001 x0^2 x3 +  0.001 x0 x1^2 + -0.007 x0 x1 x2 + -0.001 x0 x1 x3 +  0.005 x0 x2^2 +  0.001 x0 x2 x3 + -0.001 x0 x3^2 + -0.005 x1^3 +  0.017 x1^2 x2 + -0.017 x1 x2^2 +  0.002 x1 x3^2 +  0.005 x2^3 + -0.002 x2 x3^2 | (x3)' =  105.576 x0 + -396.143 x1 +  722.949 x2 + -431.184 x3 +  0.153 x0^2 + -0.266 x0 x1 + -0.428 x1^2 +  1.219 x1 x2 + -0.215 x1 x3 + -0.543 x2^2 +  0.082 x3^2 +  0.003 x0^3 +  0.035 x0^2 x2 + -0.026 x0^2 x3 + -0.078 x0 x1^2 + -0.040 x0 x1 x2 +  0.092 x0 x1 x3 +  0.134 x0 x2^2 + -0.192 x0 x2 x3 +  0.058 x0 x3^2 +  0.163 x1^3 + -0.263 x1^2 x2 +  0.041 x1 x2^2 +  0.180 x1 x2 x3 + -0.081 x1 x3^2 +  0.040 x2^3 + -0.138 x2^2 x3 +  0.086 x2 x3^2 + -0.014 x3^3
