configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
47,3,35.0,4,1,5,0.05,20000.0,20,4,True,,2.0,25.127943072022326,0.12612940934009076,0.41550710773279464,0.6016041844024842,0.12612899248265233,0.15568862275449102
47,3,35.0,4,1,5,0.05,20000.0,150,4,True,,2.0,25.127943072022326,0.12612940934009076,0.41550710773279464,0.6016041844024842,0.12612899248265233,0.15568862275449102
47,3,35.0,4,1,5,0.0,20000.0,20,4,True,,2.0,24.851851540253445,0.09252281350953709,0.3089489174370009,0.4851454713107742,0.1306547487250635,0.1996007984031936
47,3,35.0,4,1,5,0.0,20000.0,150,4,True,,2.0,24.851851540253445,0.09252281350953709,0.3089489174370009,0.4851454713107742,0.1306547487250635,0.1996007984031936
47,3,35.0,4,1,5,0.05,20000.0,20,1088,True,,2.0,56.042360344207665,0.1476576977501939,0.769328317807921,1.1105554927983132,0.19659875563945148,0.1317365269461078
47,3,35.0,4,1,5,0.05,20000.0,150,1088,True,,2.0,56.042360344207665,0.1476576977501939,0.769328317807921,1.1105554927983132,0.19659875563945148,0.1317365269461078
47,3,35.0,4,1,5,0.0,20000.0,20,1088,True,,2.0,52.0815904928726,0.1288540257677295,0.6018359317540973,0.9128038528342298,0.1951576734965109,0.06387225548902195
47,3,35.0,4,1,5,0.0,20000.0,150,1088,True,,2.0,52.0815904928726,0.1288540257677295,0.6018359317540973,0.9128038528342298,0.1951576734965109,0.06387225548902195
47,3,35.0,4,1,5,0.05,20000.0,20,622,True,,2.0,52.765274055613695,-0.05785281537528697,0.7795358702214792,0.8343375692831099,0.015107804435059154,0.12974051896207583
47,3,35.0,4,1,5,0.05,20000.0,150,622,True,,2.0,52.765274055613695,-0.05785281537528697,0.7795358702214792,0.8343375692831099,0.015107804435059154,0.12974051896207583
47,3,35.0,4,1,5,0.0,20000.0,20,622,True,,2.0,50.98728247730614,-0.031133501345878112,0.7555891693064294,0.7150659390240071,0.01320954610171323,0.10179640718562874
47,3,35.0,4,1,5,0.0,20000.0,150,622,True,,2.0,50.98728247730614,-0.031133501345878112,0.7555891693064294,0.7150659390240071,0.01320954610171323,0.10179640718562874
47,3,35.0,4,1,5,0.05,20000.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.9083851464597175,nan,nan,nan,nan,nan,nan
47,3,35.0,4,1,5,0.05,20000.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.9230485602566731,nan,nan,nan,nan,nan,nan
47,3,35.0,4,1,5,0.0,20000.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.6829085565879178,nan,nan,nan,nan,nan,nan
47,3,35.0,4,1,5,0.0,20000.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.6863143693195775,nan,nan,nan,nan,nan,nan
47,3,35.0,4,1,5,0.05,20000.0,20,2,True,,2.0,62.23069790753336,-0.05933346345706404,0.9392092902182422,0.8466983022898518,0.01176923420420522,0.06187624750499002
47,3,35.0,4,1,5,0.05,20000.0,150,2,True,,2.0,62.23069790753336,-0.05933346345706404,0.9392092902182422,0.8466983022898518,0.01176923420420522,0.06187624750499002
47,3,35.0,4,1,5,0.0,20000.0,20,2,True,,2.0,56.20835643163122,-0.049530285733008765,0.7791212881071389,0.5862694838997204,0.012159563068823312,0.15169660678642716
47,3,35.0,4,1,5,0.0,20000.0,150,2,True,,2.0,56.20835643163122,-0.049530285733008765,0.7791212881071389,0.5862694838997204,0.012159563068823312,0.15169660678642716
47,3,35.0,4,1,5,0.05,20000.0,20,3,True,,2.0,42.207659600608544,-0.036443738069919615,0.8607633980924237,1.2502770889029293,0.18282266712662984,0.2055888223552894
47,3,35.0,4,1,5,0.05,20000.0,150,3,True,,2.0,42.207659600608544,-0.036443738069919615,0.8607633980924237,1.2502770889029293,0.18282266712662984,0.2055888223552894
47,3,35.0,4,1,5,0.0,20000.0,20,3,True,,2.0,37.86507072742628,0.06568399825002973,0.8743640161837163,1.0432171636205636,0.176751564521058,0.1936127744510978
47,3,35.0,4,1,5,0.0,20000.0,150,3,True,,2.0,37.86507072742628,0.06568399825002973,0.8743640161837163,1.0432171636205636,0.176751564521058,0.1936127744510978
47,3,35.0,4,1,5,0.05,20000.0,20,1244,True,,2.0,51.53593322868311,0.09852010761820192,0.5751822351371089,0.9728472828471125,0.2734964697232335,0.22554890219560877
