configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
122,7,35.0,4,2,5,0.05,20000.0,20,4,False,integration error: simulation exceeded 120 wall-clock seconds,0.7991728055579249,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,150,4,False,integration error: simulation exceeded 120 wall-clock seconds,0.7791740474100421,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,20,4,False,integration error: simulation exceeded 120 wall-clock seconds,0.7202580058894931,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,150,4,False,integration error: simulation exceeded 120 wall-clock seconds,0.7228766285732421,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,20,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.3384868179309164,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,150,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.3362518707883098,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,20,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.2625802316957706,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,150,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.266069199889792,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,20,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.309169298476389,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,150,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.3158216138038379,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,20,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.0926165368936251,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,150,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.0874302545380863,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,20,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.005921871787366,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,150,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.003342139558611,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,20,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.0532803394528072,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,150,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.0613025672635863,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,20,2,False,integration error: simulation exceeded 120 wall-clock seconds,1.156360963760885,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,150,2,False,integration error: simulation exceeded 120 wall-clock seconds,1.154913353502852,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,20,2,False,integration error: simulation exceeded 120 wall-clock seconds,1.1464700014874893,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,150,2,False,integration error: simulation exceeded 120 wall-clock seconds,1.137040675274821,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,20,3,False,integration error: simulation exceeded 120 wall-clock seconds,1.424280742966433,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,20000.0,150,3,False,integration error: simulation exceeded 120 wall-clock seconds,1.440310072814305,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,20,3,False,integration error: simulation exceeded 120 wall-clock seconds,1.3104891112292967,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,20000.0,150,3,False,integration error: simulation exceeded 120 wall-clock seconds,1.3140002418992247,nan,nan,nan,nan,nan,nan
