configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
50,3,35.0,4,2,5,0.05,20000.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.4287690323243625,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.4287690323243625,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.5482165712052711,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.4706913369137642,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,20,1088,True,,2.0,65.32772654625303,-0.0016157590281874474,0.7918278875992453,1.1452911110009243,0.1734601165373704,0.1656686626746507
50,3,35.0,4,2,5,0.05,20000.0,150,1088,True,,2.0,65.32772654625303,-0.0016157590281874474,0.7918278875992453,1.1452911110009243,0.1734601165373704,0.1656686626746507
50,3,35.0,4,2,5,0.0,20000.0,20,1088,True,,2.0,62.84123737574053,-0.07267716184662869,0.7060978551360595,1.066365791700884,0.18272770449045328,0.11377245508982035
50,3,35.0,4,2,5,0.0,20000.0,150,1088,True,,2.0,62.84123737574053,-0.07267716184662869,0.7060978551360595,1.066365791700884,0.18272770449045328,0.11377245508982035
50,3,35.0,4,2,5,0.05,20000.0,20,622,True,,2.0,51.877298950531426,-0.004938447012485012,0.6803265200611294,1.005510389809271,0.03745255569499167,0.1377245508982036
50,3,35.0,4,2,5,0.05,20000.0,150,622,True,,2.0,51.877298950531426,-0.004938447012485012,0.6803265200611294,1.005510389809271,0.03745255569499167,0.1377245508982036
50,3,35.0,4,2,5,0.0,20000.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.9005689257694873,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.911622766121988,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.6122511402451807,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.6169661294236468,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.6338654915477009,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,1.6324190620687422,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,20,2,True,,2.0,64.30743802999939,-0.06418082377746853,0.8638566096971134,0.9940266562346846,0.012430941683746236,0.06786427145708583
50,3,35.0,4,2,5,0.05,20000.0,150,2,True,,2.0,64.30743802999939,-0.06418082377746853,0.8638566096971134,0.9940266562346846,0.012430941683746236,0.06786427145708583
50,3,35.0,4,2,5,0.0,20000.0,20,2,True,,2.0,59.7041127661588,-0.020762618605600337,0.8807311477433147,0.9473717628987967,0.00993192473426999,0.05389221556886228
50,3,35.0,4,2,5,0.0,20000.0,150,2,True,,2.0,59.7041127661588,-0.020762618605600337,0.8807311477433147,0.9473717628987967,0.00993192473426999,0.05389221556886228
50,3,35.0,4,2,5,0.05,20000.0,20,3,True,,2.0,41.24219581212092,0.09070353677620117,0.8352381423491265,1.4158454533128686,0.21129330303876306,0.22355289421157684
50,3,35.0,4,2,5,0.05,20000.0,150,3,True,,2.0,41.24219581212092,0.09070353677620117,0.8352381423491265,1.4158454533128686,0.21129330303876306,0.22355289421157684
50,3,35.0,4,2,5,0.0,20000.0,20,3,True,,2.0,38.34213602742915,0.16864549820993446,0.8108306528687232,1.4042904259763733,0.21011131404544442,0.21357285429141717
50,3,35.0,4,2,5,0.0,20000.0,150,3,True,,2.0,38.34213602742915,0.16864549820993446,0.8108306528687232,1.4042904259763733,0.21011131404544442,0.21357285429141717
50,3,35.0,4,2,5,0.05,20000.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.19902472618949582,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.19902472618949582,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.5625160419166937,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.5625160419166937,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,20,778,True,,2.0,48.07267365009485,0.21914111825257498,0.9180098541784906,1.4487955534325025,0.3272818927030581,0.19161676646706588
50,3,35.0,4,2,5,0.05,20000.0,150,778,True,,2.0,48.07267365009485,0.21914111825257498,0.9180098541784906,1.4487955534325025,0.3272818927030581,0.19161676646706588
50,3,35.0,4,2,5,0.0,20000.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,1.9231496655850746,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,1.9227111878627312,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,1.8500981161635484,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.05,20000.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,1.8533935501434995,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,1.8091184081667975,nan,nan,nan,nan,nan,nan
50,3,35.0,4,2,5,0.0,20000.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,1.7896479592491203,nan,nan,nan,nan,nan,nan
