source,trial_type,channel,random_seed,train_trials,test_trials,train_trial_ids,test_trial_ids,downsample,lowpass_hz,normalize,window_start,window_end,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,threshold,smooth_window,dt,train_score_r2,test_score_r2,test_derivative_rmse,nonzero_terms,jacobian_max_real,jacobian_eigenvalues,dynamic_status,rejection_reason,simulated_test_trials,trajectory_rmse,x0_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,autocorrelation_similarity,distribution_ks,equations,error
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.001,0,0.004,0.9966830571925015,0.9966999298687759,3.1720883097098613,65,0.02409912437375894,0.0240991+191.888j;0.0240991-191.888j;-0.00231175+19.4788j;-0.00231175-19.4788j;-0.0185397+82.6507j;-0.0185397-82.6507j;0.0099315+142.245j;0.0099315-142.245j,rejected,PSD similarity below threshold; autocorrelation similarity below threshold,9,1.510495729050942,1.5174509514042223,-0.018301668759254222,0.719106033300261,1.1468146833546098,0.2150064658637757,0.12039499735264797,0.19314019314019315,(x0)' =  208.894 x0 + -405.239 x1 +  377.117 x2 + -328.764 x3 +  238.562 x4 + -136.817 x5 +  56.408 x6 + -11.640 x7 | (x1)' =  44.376 x0 +  75.087 x1 + -181.643 x2 +  104.475 x3 + -66.949 x4 +  36.441 x5 + -14.752 x6 +  3.195 x7 | (x2)' = -7.558 x0 +  67.683 x1 +  35.188 x2 + -131.436 x3 +  54.269 x4 + -26.116 x5 +  10.051 x6 + -2.181 x7 | (x3)' =  3.322 x0 + -18.136 x1 +  86.400 x2 +  10.678 x3 + -105.759 x4 +  32.222 x5 + -10.935 x6 +  2.276 x7 | (x4)' = -2.273 x0 +  10.922 x1 + -32.196 x2 +  105.720 x3 + -10.632 x4 + -86.437 x5 +  18.151 x6 + -3.325 x7 | (x5)' =  2.187 x0 + -10.072 x1 +  26.156 x2 + -54.315 x3 +  131.474 x4 + -35.217 x5 + -67.664 x6 +  7.550 x7 | (x6)' = -3.192 x0 +  14.737 x1 + -36.401 x2 +  66.894 x3 + -104.421 x4 +  181.601 x5 + -75.066 x6 + -44.380 x7 | (x7)' = -0.002 1 +  11.628 x0 + -56.358 x1 +  136.712 x2 + -238.428 x3 +  328.642 x4 + -377.051 x5 +  405.237 x6 + -208.907 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.001,5,0.004,0.996046603336096,0.9960743564462242,3.4368407963749017,65,0.03028638678739881,0.0302864+191.033j;0.0302864-191.033j;-0.00133872+19.3706j;-0.00133872-19.3706j;-0.0192573+82.354j;-0.0192573-82.354j;0.010743+141.624j;0.010743-141.624j,rejected,PSD similarity below threshold; autocorrelation similarity below threshold,9,1.517372480896534,1.5257154612282657,-0.023090241155760246,0.7273870980735491,1.1588294594409039,0.21573112089746604,0.12210148923632919,0.1949161949161949,(x0)' =  212.518 x0 + -416.691 x1 +  396.206 x2 + -350.643 x3 +  257.046 x4 + -148.282 x5 +  61.234 x6 + -12.774 x7 | (x1)' =  43.761 x0 +  77.007 x1 + -184.775 x2 +  107.957 x3 + -69.766 x4 +  38.082 x5 + -15.377 x6 +  3.324 x7 | (x2)' = -7.320 x0 +  66.953 x1 +  36.339 x2 + -132.641 x3 +  55.147 x4 + -26.537 x5 +  10.153 x6 + -2.185 x7 | (x3)' =  3.199 x0 + -17.785 x1 +  85.906 x2 +  11.107 x3 + -105.959 x4 +  32.196 x5 + -10.829 x6 +  2.225 x7 | (x4)' = -2.218 x0 +  10.802 x1 + -32.143 x2 +  105.883 x3 + -11.026 x4 + -85.966 x5 +  17.810 x6 + -3.205 x7 | (x5)' =  2.195 x0 + -10.192 x1 +  26.613 x2 + -55.241 x3 +  132.725 x4 + -36.399 x5 + -66.918 x6 +  7.307 x7 | (x6)' = -3.322 x0 +  15.365 x1 + -38.045 x2 +  69.713 x3 + -107.901 x4 +  184.727 x5 + -76.980 x6 + -43.768 x7 | (x7)' = -0.002 1 +  12.758 x0 + -61.167 x1 +  148.145 x2 + -256.868 x3 +  350.481 x4 + -396.113 x5 +  416.674 x6 + -212.525 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.001,9,0.004,0.9689213017832878,0.9689980967175323,9.031984531973965,68,0.21125682981051064,0.211257+180.703j;0.211257-180.703j;-0.0309937+18.0568j;-0.0309937-18.0568j;-0.0241329+78.7271j;-0.0241329-78.7271j;0.016813+134.194j;0.016813-134.194j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  239.574 x0 + -506.990 x1 +  551.870 x2 + -530.310 x3 +  405.230 x4 + -234.673 x5 +  93.707 x6 + -19.175 x7 | (x1)' =  0.003 1 +  39.835 x0 +  89.760 x1 + -205.894 x2 +  131.084 x3 + -87.501 x4 +  47.283 x5 + -18.117 x6 +  3.654 x7 | (x2)' = -5.904 x0 +  62.485 x1 +  43.247 x2 + -139.175 x3 +  58.768 x4 + -27.174 x5 +  9.555 x6 + -1.839 x7 | (x3)' = -0.001 1 +  2.475 x0 + -15.713 x1 +  83.211 x2 +  12.857 x3 + -105.781 x4 +  30.655 x5 + -9.370 x6 +  1.686 x7 | (x4)' = -1.878 x0 +  10.047 x1 + -31.809 x2 +  106.913 x3 + -13.458 x4 + -83.108 x5 +  15.753 x6 + -2.490 x7 | (x5)' = -0.001 1 +  1.879 x0 + -9.703 x1 +  27.290 x2 + -58.456 x3 +  138.308 x4 + -42.262 x5 + -63.093 x6 +  6.078 x7 | (x6)' = -0.001 1 + -3.477 x0 +  17.431 x1 + -45.999 x2 +  86.066 x3 + -130.057 x4 +  205.406 x5 + -89.595 x6 + -39.874 x7 | (x7)' =  19.223 x0 + -93.891 x1 +  235.128 x2 + -406.091 x3 +  531.511 x4 + -553.020 x5 +  507.683 x6 + -239.777 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.01,0,0.004,0.9966830570694168,0.9966999302991468,3.17208810262721,64,0.024099391884668364,0.0240994+191.888j;0.0240994-191.888j;-0.00231386+19.4788j;-0.00231386-19.4788j;-0.0185398+82.6507j;-0.0185398-82.6507j;0.00993138+142.245j;0.00993138-142.245j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  208.894 x0 + -405.239 x1 +  377.117 x2 + -328.764 x3 +  238.562 x4 + -136.817 x5 +  56.408 x6 + -11.640 x7 | (x1)' =  44.376 x0 +  75.087 x1 + -181.643 x2 +  104.475 x3 + -66.949 x4 +  36.441 x5 + -14.752 x6 +  3.195 x7 | (x2)' = -7.558 x0 +  67.683 x1 +  35.188 x2 + -131.436 x3 +  54.269 x4 + -26.116 x5 +  10.051 x6 + -2.181 x7 | (x3)' =  3.322 x0 + -18.136 x1 +  86.400 x2 +  10.678 x3 + -105.759 x4 +  32.222 x5 + -10.935 x6 +  2.276 x7 | (x4)' = -2.273 x0 +  10.922 x1 + -32.196 x2 +  105.720 x3 + -10.632 x4 + -86.437 x5 +  18.151 x6 + -3.325 x7 | (x5)' =  2.187 x0 + -10.072 x1 +  26.156 x2 + -54.315 x3 +  131.474 x4 + -35.217 x5 + -67.664 x6 +  7.550 x7 | (x6)' = -3.192 x0 +  14.737 x1 + -36.401 x2 +  66.894 x3 + -104.421 x4 +  181.601 x5 + -75.066 x6 + -44.380 x7 | (x7)' =  11.628 x0 + -56.358 x1 +  136.712 x2 + -238.428 x3 +  328.642 x4 + -377.051 x5 +  405.237 x6 + -208.907 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.01,5,0.004,0.9960466032262703,0.9960743567785622,3.4368406507304936,64,0.030286656829424885,0.0302867+191.033j;0.0302867-191.033j;-0.00134074+19.3706j;-0.00134074-19.3706j;-0.0192574+82.354j;-0.0192574-82.354j;0.0107429+141.624j;0.0107429-141.624j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  212.518 x0 + -416.691 x1 +  396.206 x2 + -350.643 x3 +  257.046 x4 + -148.282 x5 +  61.234 x6 + -12.774 x7 | (x1)' =  43.761 x0 +  77.007 x1 + -184.775 x2 +  107.957 x3 + -69.766 x4 +  38.082 x5 + -15.377 x6 +  3.324 x7 | (x2)' = -7.320 x0 +  66.953 x1 +  36.339 x2 + -132.641 x3 +  55.147 x4 + -26.537 x5 +  10.153 x6 + -2.185 x7 | (x3)' =  3.199 x0 + -17.785 x1 +  85.906 x2 +  11.107 x3 + -105.959 x4 +  32.196 x5 + -10.829 x6 +  2.225 x7 | (x4)' = -2.218 x0 +  10.802 x1 + -32.143 x2 +  105.883 x3 + -11.026 x4 + -85.966 x5 +  17.810 x6 + -3.205 x7 | (x5)' =  2.195 x0 + -10.192 x1 +  26.613 x2 + -55.241 x3 +  132.725 x4 + -36.399 x5 + -66.918 x6 +  7.307 x7 | (x6)' = -3.322 x0 +  15.365 x1 + -38.045 x2 +  69.713 x3 + -107.901 x4 +  184.727 x5 + -76.980 x6 + -43.768 x7 | (x7)' =  12.758 x0 + -61.167 x1 +  148.145 x2 + -256.868 x3 +  350.481 x4 + -396.113 x5 +  416.674 x6 + -212.525 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.01,9,0.004,0.9689212995123799,0.9689980941546965,9.031984904834648,64,0.21126034603214983,0.21126+180.703j;0.21126-180.703j;-0.0310073+18.0567j;-0.0310073-18.0567j;-0.0241335+78.7271j;-0.0241335-78.7271j;0.0168111+134.194j;0.0168111-134.194j,rejected,PSD similarity below threshold; autocorrelation similarity below threshold,9,1.640365268895917,1.6446894489919988,-0.03169653010887971,0.8644925605175048,1.2874180727946727,0.23453123380342233,0.17448309881647764,0.19569319569319565,(x0)' =  239.574 x0 + -506.990 x1 +  551.870 x2 + -530.310 x3 +  405.230 x4 + -234.673 x5 +  93.707 x6 + -19.175 x7 | (x1)' =  39.835 x0 +  89.760 x1 + -205.894 x2 +  131.084 x3 + -87.502 x4 +  47.284 x5 + -18.117 x6 +  3.654 x7 | (x2)' = -5.904 x0 +  62.485 x1 +  43.247 x2 + -139.175 x3 +  58.768 x4 + -27.174 x5 +  9.555 x6 + -1.839 x7 | (x3)' =  2.475 x0 + -15.713 x1 +  83.211 x2 +  12.856 x3 + -105.781 x4 +  30.655 x5 + -9.370 x6 +  1.686 x7 | (x4)' = -1.878 x0 +  10.047 x1 + -31.809 x2 +  106.913 x3 + -13.458 x4 + -83.108 x5 +  15.753 x6 + -2.490 x7 | (x5)' =  1.879 x0 + -9.703 x1 +  27.290 x2 + -58.456 x3 +  138.308 x4 + -42.262 x5 + -63.093 x6 +  6.078 x7 | (x6)' = -3.477 x0 +  17.431 x1 + -45.999 x2 +  86.066 x3 + -130.057 x4 +  205.406 x5 + -89.595 x6 + -39.874 x7 | (x7)' =  19.223 x0 + -93.891 x1 +  235.128 x2 + -406.091 x3 +  531.511 x4 + -553.020 x5 +  507.683 x6 + -239.777 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.05,0,0.004,0.9966830570694168,0.9966999302991468,3.17208810262721,64,0.024099391884668364,0.0240994+191.888j;0.0240994-191.888j;-0.00231386+19.4788j;-0.00231386-19.4788j;-0.0185398+82.6507j;-0.0185398-82.6507j;0.00993138+142.245j;0.00993138-142.245j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  208.894 x0 + -405.239 x1 +  377.117 x2 + -328.764 x3 +  238.562 x4 + -136.817 x5 +  56.408 x6 + -11.640 x7 | (x1)' =  44.376 x0 +  75.087 x1 + -181.643 x2 +  104.475 x3 + -66.949 x4 +  36.441 x5 + -14.752 x6 +  3.195 x7 | (x2)' = -7.558 x0 +  67.683 x1 +  35.188 x2 + -131.436 x3 +  54.269 x4 + -26.116 x5 +  10.051 x6 + -2.181 x7 | (x3)' =  3.322 x0 + -18.136 x1 +  86.400 x2 +  10.678 x3 + -105.759 x4 +  32.222 x5 + -10.935 x6 +  2.276 x7 | (x4)' = -2.273 x0 +  10.922 x1 + -32.196 x2 +  105.720 x3 + -10.632 x4 + -86.437 x5 +  18.151 x6 + -3.325 x7 | (x5)' =  2.187 x0 + -10.072 x1 +  26.156 x2 + -54.315 x3 +  131.474 x4 + -35.217 x5 + -67.664 x6 +  7.550 x7 | (x6)' = -3.192 x0 +  14.737 x1 + -36.401 x2 +  66.894 x3 + -104.421 x4 +  181.601 x5 + -75.066 x6 + -44.380 x7 | (x7)' =  11.628 x0 + -56.358 x1 +  136.712 x2 + -238.428 x3 +  328.642 x4 + -377.051 x5 +  405.237 x6 + -208.907 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.05,5,0.004,0.9960466032262703,0.9960743567785622,3.4368406507304936,64,0.030286656829424885,0.0302867+191.033j;0.0302867-191.033j;-0.00134074+19.3706j;-0.00134074-19.3706j;-0.0192574+82.354j;-0.0192574-82.354j;0.0107429+141.624j;0.0107429-141.624j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  212.518 x0 + -416.691 x1 +  396.206 x2 + -350.643 x3 +  257.046 x4 + -148.282 x5 +  61.234 x6 + -12.774 x7 | (x1)' =  43.761 x0 +  77.007 x1 + -184.775 x2 +  107.957 x3 + -69.766 x4 +  38.082 x5 + -15.377 x6 +  3.324 x7 | (x2)' = -7.320 x0 +  66.953 x1 +  36.339 x2 + -132.641 x3 +  55.147 x4 + -26.537 x5 +  10.153 x6 + -2.185 x7 | (x3)' =  3.199 x0 + -17.785 x1 +  85.906 x2 +  11.107 x3 + -105.959 x4 +  32.196 x5 + -10.829 x6 +  2.225 x7 | (x4)' = -2.218 x0 +  10.802 x1 + -32.143 x2 +  105.883 x3 + -11.026 x4 + -85.966 x5 +  17.810 x6 + -3.205 x7 | (x5)' =  2.195 x0 + -10.192 x1 +  26.613 x2 + -55.241 x3 +  132.725 x4 + -36.399 x5 + -66.918 x6 +  7.307 x7 | (x6)' = -3.322 x0 +  15.365 x1 + -38.045 x2 +  69.713 x3 + -107.901 x4 +  184.727 x5 + -76.980 x6 + -43.768 x7 | (x7)' =  12.758 x0 + -61.167 x1 +  148.145 x2 + -256.868 x3 +  350.481 x4 + -396.113 x5 +  416.674 x6 + -212.525 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.05,9,0.004,0.9689212995123799,0.9689980941546965,9.031984904834648,64,0.21126034603214983,0.21126+180.703j;0.21126-180.703j;-0.0310073+18.0567j;-0.0310073-18.0567j;-0.0241335+78.7271j;-0.0241335-78.7271j;0.0168111+134.194j;0.0168111-134.194j,rejected,PSD similarity below threshold; autocorrelation similarity below threshold,9,1.640365268895917,1.6446894489919988,-0.03169653010887971,0.8644925605175048,1.2874180727946727,0.23453123380342233,0.17448309881647764,0.19569319569319565,(x0)' =  239.574 x0 + -506.990 x1 +  551.870 x2 + -530.310 x3 +  405.230 x4 + -234.673 x5 +  93.707 x6 + -19.175 x7 | (x1)' =  39.835 x0 +  89.760 x1 + -205.894 x2 +  131.084 x3 + -87.502 x4 +  47.284 x5 + -18.117 x6 +  3.654 x7 | (x2)' = -5.904 x0 +  62.485 x1 +  43.247 x2 + -139.175 x3 +  58.768 x4 + -27.174 x5 +  9.555 x6 + -1.839 x7 | (x3)' =  2.475 x0 + -15.713 x1 +  83.211 x2 +  12.856 x3 + -105.781 x4 +  30.655 x5 + -9.370 x6 +  1.686 x7 | (x4)' = -1.878 x0 +  10.047 x1 + -31.809 x2 +  106.913 x3 + -13.458 x4 + -83.108 x5 +  15.753 x6 + -2.490 x7 | (x5)' =  1.879 x0 + -9.703 x1 +  27.290 x2 + -58.456 x3 +  138.308 x4 + -42.262 x5 + -63.093 x6 +  6.078 x7 | (x6)' = -3.477 x0 +  17.431 x1 + -45.999 x2 +  86.066 x3 + -130.057 x4 +  205.406 x5 + -89.595 x6 + -39.874 x7 | (x7)' =  19.223 x0 + -93.891 x1 +  235.128 x2 + -406.091 x3 +  531.511 x4 + -553.020 x5 +  507.683 x6 + -239.777 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.1,0,0.004,0.9966830570694168,0.9966999302991468,3.17208810262721,64,0.024099391884668364,0.0240994+191.888j;0.0240994-191.888j;-0.00231386+19.4788j;-0.00231386-19.4788j;-0.0185398+82.6507j;-0.0185398-82.6507j;0.00993138+142.245j;0.00993138-142.245j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  208.894 x0 + -405.239 x1 +  377.117 x2 + -328.764 x3 +  238.562 x4 + -136.817 x5 +  56.408 x6 + -11.640 x7 | (x1)' =  44.376 x0 +  75.087 x1 + -181.643 x2 +  104.475 x3 + -66.949 x4 +  36.441 x5 + -14.752 x6 +  3.195 x7 | (x2)' = -7.558 x0 +  67.683 x1 +  35.188 x2 + -131.436 x3 +  54.269 x4 + -26.116 x5 +  10.051 x6 + -2.181 x7 | (x3)' =  3.322 x0 + -18.136 x1 +  86.400 x2 +  10.678 x3 + -105.759 x4 +  32.222 x5 + -10.935 x6 +  2.276 x7 | (x4)' = -2.273 x0 +  10.922 x1 + -32.196 x2 +  105.720 x3 + -10.632 x4 + -86.437 x5 +  18.151 x6 + -3.325 x7 | (x5)' =  2.187 x0 + -10.072 x1 +  26.156 x2 + -54.315 x3 +  131.474 x4 + -35.217 x5 + -67.664 x6 +  7.550 x7 | (x6)' = -3.192 x0 +  14.737 x1 + -36.401 x2 +  66.894 x3 + -104.421 x4 +  181.601 x5 + -75.066 x6 + -44.380 x7 | (x7)' =  11.628 x0 + -56.358 x1 +  136.712 x2 + -238.428 x3 +  328.642 x4 + -377.051 x5 +  405.237 x6 + -208.907 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.1,5,0.004,0.9960466032262703,0.9960743567785622,3.4368406507304936,64,0.030286656829424885,0.0302867+191.033j;0.0302867-191.033j;-0.00134074+19.3706j;-0.00134074-19.3706j;-0.0192574+82.354j;-0.0192574-82.354j;0.0107429+141.624j;0.0107429-141.624j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  212.518 x0 + -416.691 x1 +  396.206 x2 + -350.643 x3 +  257.046 x4 + -148.282 x5 +  61.234 x6 + -12.774 x7 | (x1)' =  43.761 x0 +  77.007 x1 + -184.775 x2 +  107.957 x3 + -69.766 x4 +  38.082 x5 + -15.377 x6 +  3.324 x7 | (x2)' = -7.320 x0 +  66.953 x1 +  36.339 x2 + -132.641 x3 +  55.147 x4 + -26.537 x5 +  10.153 x6 + -2.185 x7 | (x3)' =  3.199 x0 + -17.785 x1 +  85.906 x2 +  11.107 x3 + -105.959 x4 +  32.196 x5 + -10.829 x6 +  2.225 x7 | (x4)' = -2.218 x0 +  10.802 x1 + -32.143 x2 +  105.883 x3 + -11.026 x4 + -85.966 x5 +  17.810 x6 + -3.205 x7 | (x5)' =  2.195 x0 + -10.192 x1 +  26.613 x2 + -55.241 x3 +  132.725 x4 + -36.399 x5 + -66.918 x6 +  7.307 x7 | (x6)' = -3.322 x0 +  15.365 x1 + -38.045 x2 +  69.713 x3 + -107.901 x4 +  184.727 x5 + -76.980 x6 + -43.768 x7 | (x7)' =  12.758 x0 + -61.167 x1 +  148.145 x2 + -256.868 x3 +  350.481 x4 + -396.113 x5 +  416.674 x6 + -212.525 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.1,9,0.004,0.9689212995123799,0.9689980941546965,9.031984904834648,64,0.21126034603214983,0.21126+180.703j;0.21126-180.703j;-0.0310073+18.0567j;-0.0310073-18.0567j;-0.0241335+78.7271j;-0.0241335-78.7271j;0.0168111+134.194j;0.0168111-134.194j,rejected,PSD similarity below threshold; autocorrelation similarity below threshold,9,1.640365268895917,1.6446894489919988,-0.03169653010887971,0.8644925605175048,1.2874180727946727,0.23453123380342233,0.17448309881647764,0.19569319569319565,(x0)' =  239.574 x0 + -506.990 x1 +  551.870 x2 + -530.310 x3 +  405.230 x4 + -234.673 x5 +  93.707 x6 + -19.175 x7 | (x1)' =  39.835 x0 +  89.760 x1 + -205.894 x2 +  131.084 x3 + -87.502 x4 +  47.284 x5 + -18.117 x6 +  3.654 x7 | (x2)' = -5.904 x0 +  62.485 x1 +  43.247 x2 + -139.175 x3 +  58.768 x4 + -27.174 x5 +  9.555 x6 + -1.839 x7 | (x3)' =  2.475 x0 + -15.713 x1 +  83.211 x2 +  12.856 x3 + -105.781 x4 +  30.655 x5 + -9.370 x6 +  1.686 x7 | (x4)' = -1.878 x0 +  10.047 x1 + -31.809 x2 +  106.913 x3 + -13.458 x4 + -83.108 x5 +  15.753 x6 + -2.490 x7 | (x5)' =  1.879 x0 + -9.703 x1 +  27.290 x2 + -58.456 x3 +  138.308 x4 + -42.262 x5 + -63.093 x6 +  6.078 x7 | (x6)' = -3.477 x0 +  17.431 x1 + -45.999 x2 +  86.066 x3 + -130.057 x4 +  205.406 x5 + -89.595 x6 + -39.874 x7 | (x7)' =  19.223 x0 + -93.891 x1 +  235.128 x2 + -406.091 x3 +  531.511 x4 + -553.020 x5 +  507.683 x6 + -239.777 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.2,0,0.004,0.9966830570694168,0.9966999302991468,3.17208810262721,64,0.024099391884668364,0.0240994+191.888j;0.0240994-191.888j;-0.00231386+19.4788j;-0.00231386-19.4788j;-0.0185398+82.6507j;-0.0185398-82.6507j;0.00993138+142.245j;0.00993138-142.245j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  208.894 x0 + -405.239 x1 +  377.117 x2 + -328.764 x3 +  238.562 x4 + -136.817 x5 +  56.408 x6 + -11.640 x7 | (x1)' =  44.376 x0 +  75.087 x1 + -181.643 x2 +  104.475 x3 + -66.949 x4 +  36.441 x5 + -14.752 x6 +  3.195 x7 | (x2)' = -7.558 x0 +  67.683 x1 +  35.188 x2 + -131.436 x3 +  54.269 x4 + -26.116 x5 +  10.051 x6 + -2.181 x7 | (x3)' =  3.322 x0 + -18.136 x1 +  86.400 x2 +  10.678 x3 + -105.759 x4 +  32.222 x5 + -10.935 x6 +  2.276 x7 | (x4)' = -2.273 x0 +  10.922 x1 + -32.196 x2 +  105.720 x3 + -10.632 x4 + -86.437 x5 +  18.151 x6 + -3.325 x7 | (x5)' =  2.187 x0 + -10.072 x1 +  26.156 x2 + -54.315 x3 +  131.474 x4 + -35.217 x5 + -67.664 x6 +  7.550 x7 | (x6)' = -3.192 x0 +  14.737 x1 + -36.401 x2 +  66.894 x3 + -104.421 x4 +  181.601 x5 + -75.066 x6 + -44.380 x7 | (x7)' =  11.628 x0 + -56.358 x1 +  136.712 x2 + -238.428 x3 +  328.642 x4 + -377.051 x5 +  405.237 x6 + -208.907 x7,
lfp,fixation,0,0,28,9,1398 1 0 776 934 775 311 1086 310 156 930 621 777 158 467 931 313 932 314 157 155 469 779 465 933 1087 466 1085,4 1088 622 620 2 3 1244 778 312,2,35.0,zscore,,,1,8,2,8.0,56.0,0.2,5,0.004,0.9960466032262703,0.9960743567785622,3.4368406507304936,64,0.030286656829424885,0.0302867+191.033j;0.0302867-191.033j;-0.00134074+19.3706j;-0.00134074-19.3706j;-0.0192574+82.354j;-0.0192574-82.354j;0.0107429+141.624j;0.0107429-141.624j,rejected,held-out trajectory 2: integration error: exceeded 20000 RHS evaluations,2,nan,nan,nan,nan,nan,nan,nan,nan,(x0)' =  212.518 x0 + -416.691 x1 +  396.206 x2 + -350.643 x3 +  257.046 x4 + -148.282 x5 +  61.234 x6 + -12.774 x7 | (x1)' =  43.761 x0 +  77.007 x1 + -184.775 x2 +  107.957 x3 + -69.766 x4 +  38.082 x5 + -15.377 x6 +  3.324 x7 | (x2)' = -7.320 x0 +  66.953 x1 +  36.339 x2 + -132.641 x3 +  55.147 x4 + -26.537 x5 +  10.153 x6 + -2.185 x7 | (x3)' =  3.199 x0 + -17.785 x1 +  85.906 x2 +  11.107 x3 + -105.959 x4 +  32.196 x5 + -10.829 x6 +  2.225 x7 | (x4)' = -2.218 x0 +  10.802 x1 + -32.143 x2 +  105.883 x3 + -11.026 x4 + -85.966 x5 +  17.810 x6 + -3.205 x7 | (x5)' =  2.195 x0 + -10.192 x1 +  26.613 x2 + -55.241 x3 +  132.725 x4 + -36.399 x5 + -66.918 x6 +  7.307 x7 | (x6)' = -3.322 x0 +  15.365 x1 + -38.045 x2 +  69.713 x3 + -107.901 x4 +  184.727 x5 + -76.980 x6 + -43.768 x7 | (x7)' =  12.758 x0 + -61.167 x1 +  148.145 x2 + -256.868 x3 +  350.481 x4 + -396.113 x5 +  416.674 x6 + -212.525 x7,
